Index	Version	Book	Chapter	Verse	Text
15	WEB	Psalms	139	11	If I say, Surely the darkness will overwhelm me; the light around me will be night;
15	WEB	Psalms	139	12	even the darkness doesn't hide from you, but the night shines as the day.  The darkness is like light to you.
15	WEB	Psalms	139	13	For you formed my inmost being.  You knit me together in my mother's womb.
15	WEB	Psalms	139	14	I will give thanks to you, for I am fearfully and wonderfully made. Your works are wonderful.  My soul knows that very well.
15	WEB	Psalms	139	15	My frame wasn't hidden from you, when I was made in secret, woven together in the depths of the earth.
15	WEB	Psalms	139	16	Your eyes saw my body.  In your book they were all written, the days that were ordained for me, when as yet there were none of them.
15	WEB	Psalms	139	17	How precious to me are your thoughts, God!  How vast is the sum of them!
15	WEB	Psalms	139	18	If I would count them, they are more in number than the sand. When I wake up, I am still with you.
15	WEB	Psalms	139	19	If only you, God, would kill the wicked.  Get away from me, you bloodthirsty men!
15	WEB	Psalms	139	20	For they speak against you wickedly.  Your enemies take your name in vain.
15	WEB	Psalms	139	21	Yahweh, don't I hate those who hate you?  Am I not grieved with those who rise up against you?
15	WEB	Psalms	139	22	I hate them with perfect hatred.  They have become my enemies.
15	WEB	Psalms	139	23	Search me, God, and know my heart.  Try me, and know my thoughts.
15	WEB	Psalms	139	24	See if there is any wicked way in me, and lead me in the everlasting way.
15	WEB	Psalms	140	1	<<For the Chief Musician.  A Psalm by David.>> Deliver me, Yahweh, from the evil man.  Preserve me from the violent man;
15	WEB	Psalms	140	2	those who devise mischief in their hearts.  They continually gather themselves together for war.
15	WEB	Psalms	140	3	They have sharpened their tongues like a serpent. Viper's poison is under their lips.  Selah.
15	WEB	Psalms	140	4	Yahweh, keep me from the hands of the wicked.  Preserve me from the violent men who have determined to trip my feet.
15	WEB	Psalms	140	5	The proud have hidden a snare for me, they have spread the cords of a net by the path.  They have set traps for me.  Selah.
15	WEB	Psalms	140	6	I said to Yahweh, You are my God.  Listen to the cry of my petitions, Yahweh.
15	WEB	Psalms	140	7	Yahweh, the Lord, the strength of my salvation, you have covered my head in the day of battle.
15	WEB	Psalms	140	8	Yahweh, don't grant the desires of the wicked.  Don't let their evil plans succeed, or they will become proud.  Selah.
15	WEB	Psalms	140	9	As for the head of those who surround me, let the mischief of their own lips cover them.
15	WEB	Psalms	140	10	Let burning coals fall on them.  Let them be thrown into the fire, into miry pits, from where they never rise.
15	WEB	Psalms	140	11	An evil speaker won't be established in the earth. Evil will hunt the violent man to overthrow him.
15	WEB	Psalms	140	12	I know that Yahweh will maintain the cause of the afflicted, and justice for the needy.
15	WEB	Psalms	140	13	Surely the righteous will give thanks to your name. The upright will dwell in your presence.
15	WEB	Psalms	141	1	<<A Psalm by David.>> Yahweh, I have called on you. Come to me quickly!  Listen to my voice when I call to you.
15	WEB	Psalms	141	2	Let my prayer be set before you like incense; the lifting up of my hands like the evening sacrifice.
15	WEB	Psalms	141	3	Set a watch, Yahweh, before my mouth.  Keep the door of my lips.
15	WEB	Psalms	141	4	Don't incline my heart to any evil thing, to practice deeds of wickedness with men who work iniquity.  Don't let me eat of their delicacies.
15	WEB	Psalms	141	5	Let the righteous strike me, it is kindness; let him reprove me, it is like oil on the head; don't let my head refuse it; Yet my prayer is always against evil deeds.
15	WEB	Psalms	141	6	Their judges are thrown down by the sides of the rock. They will hear my words, for they are well spoken.
15	WEB	Psalms	141	7	As when one plows and breaks up the earth, our bones are scattered at the mouth of Sheol.
15	WEB	Psalms	141	8	For my eyes are on you, Yahweh, the Lord.  In you, I take refuge. Don't leave my soul destitute.
15	WEB	Psalms	141	9	Keep me from the snare which they have laid for me, from the traps of the workers of iniquity.
15	WEB	Psalms	141	10	Let the wicked fall together into their own nets, while I pass by.
15	WEB	Psalms	142	1	<<A contemplation by David, when he was in the cave. A Prayer.>> I cry with my voice to Yahweh.  With my voice, I ask Yahweh for mercy.
15	WEB	Psalms	142	2	I pour out my complaint before him.  I tell him my troubles.
15	WEB	Psalms	142	3	When my spirit was overwhelmed within me, you knew my path. In the way in which I walk, they have hidden a snare for me.
15	WEB	Psalms	142	4	Look on my right, and see; for there is no one who is concerned for me.  Refuge has fled from me.  No one cares for my soul.
15	WEB	Psalms	142	5	I cried to you, Yahweh.  I said, You are my refuge, my portion in the land of the living.
15	WEB	Psalms	142	6	Listen to my cry, for I am in desperate need.  deliver me from my persecutors, For they are stronger than me.
15	WEB	Psalms	142	7	Bring my soul out of prison, that I may give thanks to your name. The righteous will surround me, for you will be good to me.
15	WEB	Psalms	143	1	<<A Psalm by David.>> Hear my prayer, Yahweh.  Listen to my petitions.  In your faithfulness and righteousness, relieve me.
15	WEB	Psalms	143	2	Don't enter into judgment with your servant, for in your sight no man living is righteous.
15	WEB	Psalms	143	3	For the enemy pursues my soul.  He has struck my life down to the ground.  He has made me live in dark places, as those who have been long dead.
15	WEB	Psalms	143	4	Therefore my spirit is overwhelmed within me.  My heart within me is desolate.
15	WEB	Psalms	143	5	I remember the days of old.  I meditate on all your doings. I contemplate the work of your hands.
15	WEB	Psalms	143	6	I spread forth my hands to you.  My soul thirsts for you, like a parched land.  Selah.
15	WEB	Psalms	143	7	Hurry to answer me, Yahweh.  My spirit fails.  Don't hide your face from me, so that I don't become like those who go down into the pit.
15	WEB	Psalms	143	8	Cause me to hear your loving kindness in the morning, for I trust in you.  Cause me to know the way in which I should walk, for I lift up my soul to you.
15	WEB	Psalms	143	9	Deliver me, Yahweh, from my enemies.  I flee to you to hide me.
15	WEB	Psalms	143	10	Teach me to do your will, for you are my God.  Your Spirit is good. Lead me in the land of uprightness.
15	WEB	Psalms	143	11	Revive me, Yahweh, for your name's sake.  In your righteousness, bring my soul out of trouble.
15	WEB	Psalms	143	12	In your loving kindness, cut off my enemies, and destroy all those who afflict my soul, For I am your servant.
15	WEB	Psalms	144	1	<<By David.>> Blessed be Yahweh, my rock, who teaches my hands to war, and my fingers to battle:
15	WEB	Psalms	144	2	my loving kindness, my fortress, my high tower, my deliverer, my shield, and he in whom I take refuge; who subdues my people under me.
15	WEB	Psalms	144	3	Yahweh, what is man, that you care for him?  Or the son of man, that you think of him?
15	WEB	Psalms	144	4	Man is like a breath.  His days are like a shadow that passes away.
15	WEB	Psalms	144	5	Part your heavens, Yahweh, and come down.  Touch the mountains, and they will smoke.
15	WEB	Psalms	144	6	Throw out lightning, and scatter them.  Send out your arrows, and rout them.
15	WEB	Psalms	144	7	Stretch out your hand from above, rescue me, and deliver me out of great waters, out of the hands of foreigners;
15	WEB	Psalms	144	8	whose mouths speak deceit, Whose right hand is a right hand of falsehood.
15	WEB	Psalms	144	9	I will sing a new song to you, God.  On a ten-stringed lyre, I will sing praises to you.
15	WEB	Psalms	144	10	You are he who gives salvation to kings, who rescues David, his servant, from the deadly sword.
15	WEB	Psalms	144	11	Rescue me, and deliver me out of the hands of foreigners, whose mouths speak deceit, whose right hand is a right hand of falsehood.
15	WEB	Psalms	144	12	Then our sons will be like well-nurtured plants, our daughters like pillars carved to adorn a palace.
15	WEB	Psalms	144	13	Our barns are full, filled with all kinds of provision. Our sheep bring forth thousands and ten thousands in our fields.
15	WEB	Psalms	144	14	Our oxen will pull heavy loads.  There is no breaking in, and no going away, and no outcry in our streets.
15	WEB	Psalms	144	15	Happy are the people who are in such a situation. Happy are the people whose God is Yahweh.  {}
15	WEB	Psalms	145	1	<<A praise psalm by David.This is an acrostic psalm, with every verse (including the second half of verse 13) starting with a consecutive letter of the Hebrew alphabet.>> I will exalt you, my God, the King.  I will praise your name forever and ever.
15	WEB	Psalms	145	2	Every day I will praise you.  I will extol your name forever and ever.
15	WEB	Psalms	145	3	Great is Yahweh, and greatly to be praised! His greatness is unsearchable.
15	WEB	Psalms	145	4	One generation will commend your works to another, and will declare your mighty acts.
15	WEB	Psalms	145	5	Of the glorious majesty of your honor, of your wondrous works, I will meditate.
15	WEB	Psalms	145	6	Men will speak of the might of your awesome acts. I will declare your greatness.
15	WEB	Psalms	145	7	They will utter the memory of your great goodness, and will sing of your righteousness.
15	WEB	Psalms	145	8	Yahweh is gracious, merciful, slow to anger, and of great loving kindness.
15	WEB	Psalms	145	9	Yahweh is good to all.  His tender mercies are over all his works.
15	WEB	Psalms	145	10	All your works will give thanks to you, Yahweh.  Your saints will extol you.
15	WEB	Psalms	145	11	They will speak of the glory of your kingdom, and talk about your power;
15	WEB	Psalms	145	12	to make known to the sons of men his mighty acts, the glory of the majesty of his kingdom.
15	WEB	Psalms	145	13	Your kingdom is an everlasting kingdom.  Your dominion endures throughout all generations.  Yahweh is faithful in all his words, and loving in all his deeds.{Some manuscripts omit these last two lines.}
15	WEB	Psalms	145	14	Yahweh upholds all who fall, and raises up all those who are bowed down.
15	WEB	Psalms	145	15	The eyes of all wait for you.  You give them their food in due season.
15	WEB	Psalms	145	16	You open your hand, and satisfy the desire of every living thing.
15	WEB	Psalms	145	17	Yahweh is righteous in all his ways, and gracious in all his works.
15	WEB	Psalms	145	18	Yahweh is near to all those who call on him, to all who call on him in truth.
15	WEB	Psalms	145	19	He will fulfill the desire of those who fear him. He also will hear their cry, and will save them.
15	WEB	Psalms	145	20	Yahweh preserves all those who love him, but all the wicked he will destroy.
15	WEB	Psalms	145	21	My mouth will speak the praise of Yahweh.  Let all flesh bless his holy name forever and ever.
15	WEB	Psalms	146	1	Praise Yah!  Praise Yahweh, my soul.
15	WEB	Psalms	146	2	While I live, I will praise Yahweh.  I will sing praises to my God as long as I exist.
15	WEB	Psalms	146	3	Don't put your trust in princes, each a son of man in whom there is no help.
15	WEB	Psalms	146	4	His spirit departs, and he returns to the earth. In that very day, his thoughts perish.
15	WEB	Psalms	146	5	Happy is he who has the God of Jacob for his help, whose hope is in Yahweh, his God:
15	WEB	Psalms	146	6	who made heaven and earth, the sea, and all that is in them; who keeps truth forever;
15	WEB	Psalms	146	7	who executes justice for the oppressed; who gives food to the hungry. Yahweh frees the prisoners.
15	WEB	Psalms	146	8	Yahweh opens the eyes of the blind.  Yahweh raises up those who are bowed down.  Yahweh loves the righteous.
15	WEB	Psalms	146	9	Yahweh preserves the foreigners.  He upholds the fatherless and widow, but the way of the wicked he turns upside down.
15	WEB	Psalms	146	10	Yahweh will reign forever; your God, O Zion, to all generations. Praise Yah!
15	WEB	Psalms	147	1	Praise Yah, for it is good to sing praises to our God; for it is pleasant and fitting to praise him.
15	WEB	Psalms	147	2	Yahweh builds up Jerusalem.  He gathers together the outcasts of Israel.
15	WEB	Psalms	147	3	He heals the broken in heart, and binds up their wounds.
15	WEB	Psalms	147	4	He counts the number of the stars.  He calls them all by their names.
15	WEB	Psalms	147	5	Great is our Lord, and mighty in power.  His understanding is infinite.
15	WEB	Psalms	147	6	Yahweh upholds the humble.  He brings the wicked down to the ground.
15	WEB	Psalms	147	7	Sing to Yahweh with thanksgiving.  Sing praises on the harp to our God,
15	WEB	Psalms	147	8	who covers the sky with clouds, who prepares rain for the earth, who makes grass grow on the mountains.
15	WEB	Psalms	147	9	He provides food for the livestock, and for the young ravens when they call.
15	WEB	Psalms	147	10	He doesn't delight in the strength of the horse. He takes no pleasure in the legs of a man.
15	WEB	Psalms	147	11	Yahweh takes pleasure in those who fear him, in those who hope in his loving kindness.
15	WEB	Psalms	147	12	Praise Yahweh, Jerusalem!  Praise your God, Zion!
15	WEB	Psalms	147	13	For he has strengthened the bars of your gates. He has blessed your children within you.
15	WEB	Psalms	147	14	He makes peace in your borders.  He fills you with the finest of the wheat.
15	WEB	Psalms	147	15	He sends out his commandment to the earth.  His word runs very swiftly.
15	WEB	Psalms	147	16	He gives snow like wool, and scatters frost like ashes.
15	WEB	Psalms	147	17	He hurls down his hail like pebbles.  Who can stand before his cold?
15	WEB	Psalms	147	18	He sends out his word, and melts them.  He causes his wind to blow, and the waters flow.
15	WEB	Psalms	147	19	He shows his word to Jacob; his statutes and his ordinances to Israel.
15	WEB	Psalms	147	20	He has not done this for just any nation.  They don't know his ordinances.  Praise Yah!
15	WEB	Psalms	148	1	Praise Yah!  Praise Yahweh from the heavens!  Praise him in the heights!
15	WEB	Psalms	148	2	Praise him, all his angels!  Praise him, all his army!
15	WEB	Psalms	148	3	Praise him, sun and moon!  Praise him, all you shining stars!
15	WEB	Psalms	148	4	Praise him, you heavens of heavens, You waters that are above the heavens.
15	WEB	Psalms	148	5	Let them praise the name of Yahweh, For he commanded, and they were created.
15	WEB	Psalms	148	6	He has also established them forever and ever.  He has made a decree which will not pass away.
15	WEB	Psalms	148	7	Praise Yahweh from the earth, you great sea creatures, and all depths!
15	WEB	Psalms	148	8	Lightning and hail, snow and clouds; stormy wind, fulfilling his word;
15	WEB	Psalms	148	9	mountains and all hills; fruit trees and all cedars;
15	WEB	Psalms	148	10	wild animals and all livestock; small creatures and flying birds;
15	WEB	Psalms	148	11	kings of the earth and all peoples; princes and all judges of the earth;
15	WEB	Psalms	148	12	both young men and maidens; old men and children:
15	WEB	Psalms	148	13	let them praise the name of Yahweh, for his name alone is exalted. His glory is above the earth and the heavens.
15	WEB	Psalms	148	14	He has lifted up the horn of his people, the praise of all his saints; even of the children of Israel, a people near to him.  Praise Yah!
15	WEB	Psalms	149	1	Praise Yahweh!  Sing to Yahweh a new song, his praise in the assembly of the saints.
15	WEB	Psalms	149	2	Let Israel rejoice in him who made them.  Let the children of Zion be joyful in their King.
15	WEB	Psalms	149	3	Let them praise his name in the dance!  Let them sing praises to him with tambourine and harp!
15	WEB	Psalms	149	4	For Yahweh takes pleasure in his people.  He crowns the humble with salvation.
15	WEB	Psalms	149	5	Let the saints rejoice in honor.  Let them sing for joy on their beds.
15	WEB	Psalms	149	6	May the high praises of God be in their mouths, and a two-edged sword in their hand;
15	WEB	Psalms	149	7	To execute vengeance on the nations, and punishments on the peoples;
15	WEB	Psalms	149	8	To bind their kings with chains, and their nobles with fetters of iron;
15	WEB	Psalms	149	9	to execute on them the written judgment.  All his saints have this honor.  Praise Yah!
15	WEB	Psalms	150	1	Praise Yah!  Praise God in his sanctuary!  Praise him in his heavens for his acts of power!
15	WEB	Psalms	150	2	Praise him for his mighty acts!  Praise him according to his excellent greatness!
15	WEB	Psalms	150	3	Praise him with the sounding of the trumpet!  Praise him with harp and lyre!
15	WEB	Psalms	150	4	Praise him with tambourine and dancing!  Praise him with stringed instruments and flute!
15	WEB	Psalms	150	5	Praise him with loud cymbals!  Praise him with resounding cymbals!
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	1	Paul, a servant of Jesus Christ, called to be an apostle, separated unto the gospel of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	2	Which he had promised before, by his prophets, in the holy scriptures,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	3	Concerning his Son, who was made to him of the seed of David, according to the flesh,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	4	Who was predestinated the Son of God in power, according to the spirit of sanctification, by the resurrection of our Lord Jesus Christ from the dead: Predestinated, etc.... Christ as man, was predestinated to be the Son of God: and declared to be so (as the apostle here signifies) first, by power, that is, by his working stupendous miracles; secondly, by the spirit of sanctification, that is, by his infinite sanctity; thirdly, by his ressurection, or raising himself from the dead.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	5	By whom we have received grace and apostleship for obedience to the faith, in all nations, for his name:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	6	Among whom are you also the called of Jesus Christ:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	7	To all that are at Rome, the beloved of God, called to be saints. Grace to you and peace, from God our Father and from the Lord Jesus Christ.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	8	First, I give thanks to my God, through Jesus Christ, for you all: because your faith is spoken of in the whole world.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	9	For God is my witness, whom I serve in my spirit in the gospel of his Son, that without ceasing I make a commemoration of you:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	10	Always in my prayers making request, if by any means now at length I may have a prosperous journey, by the will of God, to come unto you.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	11	For I long to see you that I may impart unto you some spiritual grace, to strengthen you:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	12	That is to say, that I may be comforted together in you by that which is common to us both, your faith and mine.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	13	And I would not have you ignorant, brethren, that I have often purposed to come unto you (and have been hindered hitherto) that I might have some fruit among you also, even as among other Gentiles.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	14	To the Greeks and to the barbarians, to the wise and to the unwise, I am a debtor.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	15	So (as much as is in me) I am ready to preach the gospel to you also that are at Rome.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	16	For I am not ashamed of the gospel. For it is the power of God unto salvation to every one that believeth: to the Jew first and to the Greek.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	17	For the justice of God is revealed therein, from faith unto faith, as it is written: The just man liveth by faith.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	18	For the wrath of God is revealed from heaven against all ungodliness and injustice of those men that detain the truth of God in injustice:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	19	Because that which is known of God is manifest in them. For God hath manifested it unto them.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	20	For the invisible things of him from the creation of the world are clearly seen, being understood by the things that are made. His eternal power also and divinity: so that they are inexcusable.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	21	Because that, when they knew God, they have not glorified him as God or given thanks: but became vain in their thoughts. And their foolish heart was darkened.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	22	For, professing themselves to be wise, they became fools.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	23	And they changed the glory of the incorruptible God into the likeness of the image of a corruptible man and of birds, and of fourfooted beasts and of creeping things.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	24	Wherefore, God gave them up to the desires of their heart, unto uncleanness: to dishonour their own bodies among themselves.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	25	Who changed the truth of God into a lie and worshipped and served the creature rather than the Creator, who is blessed for ever. Amen.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	26	For this cause, God delivered them up to shameful affections. For their women have changed the natural use into that use which is against nature. God delivered them up.... Not by being author of their sins, but by withdrawing his grace, and so permitting them, in punishment of their pride, to fall into those shameful sins.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	27	And, in like manner, the men also, leaving the natural use of the women, have burned in their lusts, one towards another: men with men, working that which is filthy and receiving in themselves the recompense which was due to their error.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	28	And as they liked not to have God in their knowledge, God delivered them up to a reprobate sense, to do those things which are not convenient.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	29	Being filled with all iniquity, malice, fornication, avarice, wickedness: full of envy, murder, contention, deceit, malignity: whisperers,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	30	Detractors, hateful to God, contumelious, proud, haughty, inventors of evil things, disobedient to parents,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	31	Foolish, dissolute: without affection, without fidelity, without mercy.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	1	32	Who, having known the justice of God, did not understand that they who do such things, are worthy of death: and not only they that do them, but they also that consent to them that do them. Romans Chapter 2 The Jews are censured, who make their boast of the law and keep it not. He declares who are the true Jews.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	1	Wherefore thou art inexcusable, O man, whosoever thou art that judgest. For wherein thou judgest another, thou condemnest thyself. For thou dost the same things which thou judgest.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	2	For we know that the judgment of God is, according to truth, against them that do such things.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	3	And thinkest thou this, O man, that judgest them who do such things and dost the same, that thou shalt escape the judgment of God?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	4	Or despisest thou the riches of his goodness and patience and longsuffering? Knowest thou not that the benignity of God leadeth thee to penance?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	5	But according to thy hardness and impenitent heart, thou treasurest up to thyself wrath, against the day of wrath and revelation of the just judgment of God:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	6	Who will render to every man according to his works.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	7	To them indeed who, according to patience in good work, seek glory and honour and incorruption, eternal life:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	8	But to them that are contentious and who obey not the truth but give credit to iniquity, wrath and indignation.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	9	Tribulation and anguish upon every soul of man that worketh evil: of the Jew first, and also of the Greek.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	10	But glory and honour and peace to every one that worketh good: to the Jew first, and also to the Greek.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	11	For there is no respect of persons with God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	12	For whosoever have sinned without the law shall perish without the law: and whosoever have sinned in the law shall be judged by the law.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	13	For not the hearers of the law are just before God: but the doers of the law shall be justified.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	14	For when the Gentiles, who have not the law, do by nature those things that are of the law; these, having not the law, are a law to themselves.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	15	Who shew the work of the law written in their hearts, their conscience bearing witness to them: and their thoughts between themselves accusing or also defending one another,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	16	In the day when God shall judge the secrets of men by Jesus Christ, according to my gospel.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	17	But if thou art called a Jew and restest in the law and makest thy boast of God,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	18	And knowest his will and approvest the more profitable things, being instructed by the law:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	19	Art confident that thou thyself art a guide of the blind, a light of them that are in darkness,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	20	An instructor of the foolish, a teacher of infants, having the form of knowledge and of truth in the law.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	21	Thou therefore, that teachest another, teachest not thyself: thou, that preachest that men should not steal, stealest.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	22	Thou, that sayest men should not commit adultery, committest adultery: thou, that abhorrest idols, committest sacrilege:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	23	Thou, that makest thy boast of the law, by transgression of the law dishonourest God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	24	(For the name of God through you is blasphemed among the Gentiles, as it is written.)
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	25	Circumcision profiteth indeed, if thou keep the law: but if thou be a transgressor of the law, thy circumcision is made uncircumcision.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	26	If then, the uncircumcised keep the justices of the law, shall not this uncircumcision be counted for circumcision?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	27	And shall not that which by nature is uncircumcision, if it fulfil the law, judge thee, who by the letter and circumcision art a transgressor of the law?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	28	For it is not he is a Jew, who is so outwardly: nor is that circumcision which is outwardly in the flesh.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	2	29	But he is a Jew that is one inwardly and the circumcision is that of the heart, in the spirit not in the letter: whose praise is not of men, but of God. Romans Chapter 3 The advantages of the Jews. All men are sinners and none can be justified by the works of the law, but only by the grace of Christ.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	1	What advantage then hath the Jew: or what is the profit of circumcision?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	2	Much every way. First indeed, because the words of God were committed to them.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	3	For what if some of them have not believed? Shall their unbelief make the faith of God without effect? God forbid!
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	4	But God is true and every man a liar, as it is written: That thou mayest be justified in thy words and mayest overcome when thou art judged. God only is essentially true. All men in their own capacity are liable to lies and errors: nevertheless God, who is the truth, will make good his promise of keeping his church in all truth. See St. John 16.13.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	5	But if our injustice commend the justice of God, what shall we say? Is God unjust, who executeth wrath?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	6	(I speak according to man.) God forbid! Otherwise how shall God judge this world?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	7	For if the truth of God hath more abounded through my lie, unto his glory, why am I also yet judged as a sinner?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	8	And not rather (as we are slandered and as some affirm that we say) let us do evil that there may come good? Whose damnation is just.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	9	What then? Do we excel them? No, not so. For we have charged both Jews and Greeks, that they are all under sin.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	10	As it is written: There is not any man just. There is not any man just, viz.... by virtue either of the law of nature, or of the law of Moses; but only by faith and grace.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	11	There is none that understandeth: there is none that seeketh after God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	12	All have turned out of the way: they are become unprofitable together: there is none that doth good, there is not so much as one.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	13	Their throat is an open sepulchre: with their tongues they have dealt deceitfully. The venom of asps is under their lips.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	14	Whose mouth is full of cursing and bitterness:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	15	Their feet swift to shed blood:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	16	Destruction and misery in their ways:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	17	And the way of peace they have not known.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	18	There is no fear of God before their eyes.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	19	Now we know that what things soever the law speaketh, it speaketh to them that are in the law: that every mouth may be stopped and all the world may be made subject to God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	20	Because by the works of the law no flesh shall be justified before him. For by the law is the knowledge of sin.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	21	But now, without the law, the justice of God is made manifest, being witnessed by the law and the prophets.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	22	Even the justice of God, by faith of Jesus Christ, unto all, and upon all them that believe in him: for there is no distinction.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	23	For all have sinned and do need the glory of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	24	Being justified freely by his grace, through the redemption that is in Christ Jesus,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	25	Whom God hath proposed to be a propitiation, through faith in his blood, to the shewing of his justice, for the remission of former sins,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	26	Through the forbearance of God, for the shewing of his justice in this time: that he himself may be just and the justifier of him who is of the faith of Jesus Christ.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	27	Where is then thy boasting? It is excluded. By what law? Of works? No, but by the law of faith.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	28	For we account a man to be justified by faith, without the works of the law. By faith, etc.... The faith, to which the apostle here attributes man’s justification, is not a presumptuous assurance of our being justified; but a firm and lively belief of all that God has revealed or promised. Heb. 11. A faith working through charity in Jesus Christ. Gal. 5.6. In short, a faith which takes in hope, love, repentance, and the use of the sacraments. And the works which he here excludes, are only the works of the law: that is, such as are done by the law of nature, or that of Moses, antecedent to the faith of Christ: but by no means, such as follow faith, and proceed from it.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	29	Is he the God of the Jews only? Is he not also of the Gentiles? yes, of the Gentiles also.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	30	For it is one God that justifieth circumcision by faith and uncircumcision through faith.
