The First Epistle of Paul the Apostle to Timothy	2:11	Let the woman learn in silence with all subjection
The First Epistle of Paul the Apostle to Timothy	2:12	But I suffer not a woman to teach, nor to usurp authority ove
The First Epistle of Paul the Apostle to Timothy	2:13	For Adam was first formed, then Eve
The First Epistle of Paul the Apostle to Timothy	2:14	And Adam was not deceived, but the woman being deceived was i
The First Epistle of Paul the Apostle to Timothy	2:15	Notwithstanding she shall be saved in childbearing, if the
The First Epistle of Paul the Apostle to Timothy	3:1	This is a true saying, If a man desire the office of a bishop, h
The First Epistle of Paul the Apostle to Timothy	3:2	A bishop then must be blameless, the husband of one wife
The First Epistle of Paul the Apostle to Timothy	3:7	Moreover he must have a good report of them which are without
The First Epistle of Paul the Apostle to Timothy	3:8	Likewise must the deacons be grave, not doubletongued, not give
The First Epistle of Paul the Apostle to Timothy	3:10	And let these also first be proved; then let them use the offic
The First Epistle of Paul the Apostle to Timothy	3:11	Even so must their wives be grave, not slanderers, sober
The First Epistle of Paul the Apostle to Timothy	3:12	Let the deacons be the husbands of one wife, ruling thei
The First Epistle of Paul the Apostle to Timothy	3:13	For they that have used the office of a deacon well purchase t
The First Epistle of Paul the Apostle to Timothy	3:14	These things write I unto thee, hoping to come unto thee shortly
The First Epistle of Paul the Apostle to Timothy	3:15	But if I tarry long, that thou mayest know how thou oughtest t
The First Epistle of Paul the Apostle to Timothy	3:16	And without controversy great is the mystery of godliness: Go
The First Epistle of Paul the Apostle to Timothy	4:1	Now the Spirit speaketh expressly, that in the latter times som
The First Epistle of Paul the Apostle to Timothy	4:4	For every creature of God is good, and nothing to be refused, i
The First Epistle of Paul the Apostle to Timothy	4:6	If thou put the brethren in remembrance of these things, tho
The First Epistle of Paul the Apostle to Timothy	4:7	But refuse profane and old wives’ fables, and exercise thysel
The First Epistle of Paul the Apostle to Timothy	4:8	For bodily exercise profiteth little: but godliness is profitabl
The First Epistle of Paul the Apostle to Timothy	4:9	This is a faithful saying and worthy of all acceptation
The First Epistle of Paul the Apostle to Timothy	4:10	For therefore we both labour and suffer reproach, because w
The First Epistle of Paul the Apostle to Timothy	4:11	These things command and teach
The First Epistle of Paul the Apostle to Timothy	4:12	Let no man despise thy youth; but be thou an example of th
The First Epistle of Paul the Apostle to Timothy	4:13	Till I come, give attendance to reading, to exhortation, t
The First Epistle of Paul the Apostle to Timothy	4:14	Neglect not the gift that is in thee, which was given thee b
The First Epistle of Paul the Apostle to Timothy	4:15	Meditate upon these things; give thyself wholly to them; that th
The First Epistle of Paul the Apostle to Timothy	4:16	Take heed unto thyself, and unto the doctrine; continue in them
The First Epistle of Paul the Apostle to Timothy	5:1	Rebuke not an elder, but intreat him as a father; and the younge
The First Epistle of Paul the Apostle to Timothy	5:3	Honour widows that are widows indeed
The First Epistle of Paul the Apostle to Timothy	5:4	But if any widow have children or nephews, let them learn first t
The First Epistle of Paul the Apostle to Timothy	5:5	Now she that is a widow indeed, and desolate, trusteth in God, an
The First Epistle of Paul the Apostle to Timothy	5:6	But she that liveth in pleasure is dead while she liveth
The First Epistle of Paul the Apostle to Timothy	5:7	And these things give in charge, that they may be blameless
The First Epistle of Paul the Apostle to Timothy	5:8	But if any provide not for his own, and specially for those of hi
The First Epistle of Paul the Apostle to Timothy	5:9	Let not a widow be taken into the number under threescore year
The First Epistle of Paul the Apostle to Timothy	5:10	Well reported of for good works; if she have brought up children
The First Epistle of Paul the Apostle to Timothy	5:11	But the younger widows refuse: for when they have begun to wa
The First Epistle of Paul the Apostle to Timothy	5:13	And withal they learn to be idle, wandering about from house t
The First Epistle of Paul the Apostle to Timothy	5:14	I will therefore that the younger women marry, bear children
The First Epistle of Paul the Apostle to Timothy	5:15	For some are already turned aside after Satan
The First Epistle of Paul the Apostle to Timothy	5:16	If any man or woman that believeth have widows, let them reliev
The First Epistle of Paul the Apostle to Timothy	5:17	Let the elders that rule well be counted worthy of double honour
The First Epistle of Paul the Apostle to Timothy	5:18	For the scripture saith, Thou shalt not muzzle the ox tha
The First Epistle of Paul the Apostle to Timothy	5:19	Against an elder receive not an accusation, but before two o
The First Epistle of Paul the Apostle to Timothy	5:20	Them that sin rebuke before all, that others also may fear
The First Epistle of Paul the Apostle to Timothy	5:21	I charge thee before God, and the Lord Jesus Christ, and th
The First Epistle of Paul the Apostle to Timothy	5:22	Lay hands suddenly on no man, neither be partaker of other men’
The First Epistle of Paul the Apostle to Timothy	5:23	Drink no longer water, but use a little wine for thy stomach’
The First Epistle of Paul the Apostle to Timothy	5:24	Some men’s sins are open beforehand, going before to judgment
The First Epistle of Paul the Apostle to Timothy	5:25	Likewise also the good works of some are manifest beforehand; an
The First Epistle of Paul the Apostle to Timothy	6:1	Let as many servants as are under the yoke count their own master
The First Epistle of Paul the Apostle to Timothy	6:2	And they that have believing masters, let them not despise them
The First Epistle of Paul the Apostle to Timothy	6:3	If any man teach otherwise, and consent not to wholesome words
The First Epistle of Paul the Apostle to Timothy	6:6	But godliness with contentment is great gain
The First Epistle of Paul the Apostle to Timothy	6:7	For we brought nothing into this world, and it is certain we ca
The First Epistle of Paul the Apostle to Timothy	6:8	And having food and raiment let us be therewith content
The First Epistle of Paul the Apostle to Timothy	6:9	But they that will be rich fall into temptation and a snare, an
The First Epistle of Paul the Apostle to Timothy	6:10	For the love of money is the root of all evil: which while som
The First Epistle of Paul the Apostle to Timothy	6:11	But thou, O man of God, flee these things; and follow afte
The First Epistle of Paul the Apostle to Timothy	6:12	Fight the good fight of faith, lay hold on eternal life
The First Epistle of Paul the Apostle to Timothy	6:13	I give thee charge in the sight of God, who quickeneth al
The First Epistle of Paul the Apostle to Timothy	6:17	Charge them that are rich in this world, that they be no
The First Epistle of Paul the Apostle to Timothy	6:20	O Timothy, keep that which is committed to thy trust, avoidin
The Second Epistle of Paul the Apostle to Timothy	1:1	Paul, an apostle of Jesus Christ by the will of God, according t
The Second Epistle of Paul the Apostle to Timothy	1:3	I thank God, whom I serve from my forefathers with pur
The Second Epistle of Paul the Apostle to Timothy	1:6	Wherefore I put thee in remembrance that thou stir up the gift o
The Second Epistle of Paul the Apostle to Timothy	1:7	For God hath not given us the spirit of fear; but of power, and o
The Second Epistle of Paul the Apostle to Timothy	1:8	Be not thou therefore ashamed of the testimony of our Lord, nor o
The Second Epistle of Paul the Apostle to Timothy	1:12	For the which cause I also suffer these things: nevertheless I a
The Second Epistle of Paul the Apostle to Timothy	1:13	Hold fast the form of sound words, which thou hast heard of me
The Second Epistle of Paul the Apostle to Timothy	1:14	That good thing which was committed unto thee keep by the Hol
The Second Epistle of Paul the Apostle to Timothy	1:15	This thou knowest, that all they which are in Asia be turned awa
The Second Epistle of Paul the Apostle to Timothy	1:16	The Lord give mercy unto the house of Onesiphorus; for he of
The Second Epistle of Paul the Apostle to Timothy	1:18	The Lord grant unto him that he may find mercy of the Lord i
The Second Epistle of Paul the Apostle to Timothy	2:1	Thou therefore, my son, be strong in the grace that is in Chris
The Second Epistle of Paul the Apostle to Timothy	2:2	And the things that thou hast heard of me among many witnesses
The Second Epistle of Paul the Apostle to Timothy	2:3	Thou therefore endure hardness, as a good soldier of Jesus Christ
The Second Epistle of Paul the Apostle to Timothy	2:4	No man that warreth entangleth himself with the affairs of thi
The Second Epistle of Paul the Apostle to Timothy	2:5	And if a man also strive for masteries, yet is he not crowned
The Second Epistle of Paul the Apostle to Timothy	2:6	The husbandman that laboureth must be first partaker of th
The Second Epistle of Paul the Apostle to Timothy	2:7	Consider what I say; and the Lord give thee understanding in al
The Second Epistle of Paul the Apostle to Timothy	2:8	Remember that Jesus Christ of the seed of David was raised fro
The Second Epistle of Paul the Apostle to Timothy	2:10	Therefore I endure all things for the elect’s sakes, that the
The Second Epistle of Paul the Apostle to Timothy	2:11	It is a faithful saying: For if we be dead with him, we shal
The Second Epistle of Paul the Apostle to Timothy	2:14	Of these things put them in remembrance, charging them before th
The Second Epistle of Paul the Apostle to Timothy	2:15	Study to shew thyself approved unto God, a workman that needet
The Second Epistle of Paul the Apostle to Timothy	2:16	But shun profane and vain babblings: for they will increase unt
The Second Epistle of Paul the Apostle to Timothy	2:17	And their word will eat as doth a canker: of whom is Hymenaeu
The Second Epistle of Paul the Apostle to Timothy	2:19	Nevertheless the foundation of God standeth sure, having thi
The Second Epistle of Paul the Apostle to Timothy	2:20	But in a great house there are not only vessels of gold and o
The Second Epistle of Paul the Apostle to Timothy	2:21	If a man therefore purge himself from these, he shall be a vesse
The Second Epistle of Paul the Apostle to Timothy	2:22	Flee also youthful lusts: but follow righteousness, faith
The Second Epistle of Paul the Apostle to Timothy	2:23	But foolish and unlearned questions avoid, knowing that they d
The Second Epistle of Paul the Apostle to Timothy	2:24	And the servant of the Lord must not strive; but be gentle unt
The Second Epistle of Paul the Apostle to Timothy	3:1	This know also, that in the last days perilous times shall come
The Second Epistle of Paul the Apostle to Timothy	3:2	For men shall be lovers of their own selves, covetous, boasters
The Second Epistle of Paul the Apostle to Timothy	3:6	For of this sort are they which creep into houses, and lea
The Second Epistle of Paul the Apostle to Timothy	3:8	Now as Jannes and Jambres withstood Moses, so do these also resis
The Second Epistle of Paul the Apostle to Timothy	3:9	But they shall proceed no further: for their folly shall b
The Second Epistle of Paul the Apostle to Timothy	3:10	But thou hast fully known my doctrine, manner of life, purpose
The Second Epistle of Paul the Apostle to Timothy	3:12	Yea, and all that will live godly in Christ Jesus shall suffe
The Second Epistle of Paul the Apostle to Timothy	3:13	But evil men and seducers shall wax worse and worse, deceiving
The Second Epistle of Paul the Apostle to Timothy	3:14	But continue thou in the things which thou hast learned and has
The Second Epistle of Paul the Apostle to Timothy	3:16	All scripture is given by inspiration of God, and is profitabl
The Second Epistle of Paul the Apostle to Timothy	4:1	I charge thee therefore before God, and the Lord Jesus Christ, wh
The Second Epistle of Paul the Apostle to Timothy	4:2	Preach the word; be instant in season, out of season; reprove
The Second Epistle of Paul the Apostle to Timothy	4:3	For the time will come when they will not endure sound doctrine
The Second Epistle of Paul the Apostle to Timothy	4:5	But watch thou in all things, endure afflictions, do the work o
The Second Epistle of Paul the Apostle to Timothy	4:6	For I am now ready to be offered, and the time of my departure i
The Second Epistle of Paul the Apostle to Timothy	4:7	I have fought a good fight, I have finished my course, I have kep
The Second Epistle of Paul the Apostle to Timothy	4:9	Do thy diligence to come shortly unto me: 4:10 For Demas hat
The Second Epistle of Paul the Apostle to Timothy	4:11	Only Luke is with me. Take Mark, and bring him with thee: for h
The Second Epistle of Paul the Apostle to Timothy	4:12	And Tychicus have I sent to Ephesus
The Second Epistle of Paul the Apostle to Timothy	4:13	The cloke that I left at Troas with Carpus, when thou comest
The Second Epistle of Paul the Apostle to Timothy	4:14	Alexander the coppersmith did me much evil: the Lord reward hi
The Second Epistle of Paul the Apostle to Timothy	4:16	At my first answer no man stood with me, but all men forsook me
The Second Epistle of Paul the Apostle to Timothy	4:17	Notwithstanding the Lord stood with me, and strengthened me; tha
The Second Epistle of Paul the Apostle to Timothy	4:18	And the Lord shall deliver me from every evil work, and wil
The Second Epistle of Paul the Apostle to Timothy	4:19	Salute Prisca and Aquila, and the household of Onesiphorus
The Second Epistle of Paul the Apostle to Timothy	4:20	Erastus abode at Corinth: but Trophimus have I left at Miletu
The Second Epistle of Paul the Apostle to Timothy	4:21	Do thy diligence to come before winter. Eubulus greeteth thee
The Second Epistle of Paul the Apostle to Timothy	4:22	The Lord Jesus Christ be with thy spirit. Grace be with you
The Epistle of Paul the Apostle to Titus	1:1	Paul, a servant of God, and an apostle of Jesus Christ, accordin
The Epistle of Paul the Apostle to Titus	1:5	For this cause left I thee in Crete, that thou shouldest set i
The Epistle of Paul the Apostle to Titus	1:7	For a bishop must be blameless, as the steward of God; no
The Epistle of Paul the Apostle to Titus	1:10	For there are many unruly and vain talkers and deceivers
The Epistle of Paul the Apostle to Titus	1:12	One of themselves, even a prophet of their own, said, Th
The Epistle of Paul the Apostle to Titus	1:13	This witness is true. Wherefore rebuke them sharply, that the
The Epistle of Paul the Apostle to Titus	1:15	Unto the pure all things are pure: but unto them that are defile
The Epistle of Paul the Apostle to Titus	1:16	They profess that they know God; but in works they deny him
The Epistle of Paul the Apostle to Titus	2:1	But speak thou the things which become sound doctrine: 2:2 Tha
The Epistle of Paul the Apostle to Titus	2:3	The aged women likewise, that they be in behaviour as becomet
The Epistle of Paul the Apostle to Titus	2:6	Young men likewise exhort to be sober minded
The Epistle of Paul the Apostle to Titus	2:7	In all things shewing thyself a pattern of good works: in doctrin
The Epistle of Paul the Apostle to Titus	2:9	Exhort servants to be obedient unto their own masters, and t
The Epistle of Paul the Apostle to Titus	2:11	For the grace of God that bringeth salvation hath appeared to al
The Epistle of Paul the Apostle to Titus	2:13	Looking for that blessed hope, and the glorious appearing of th
The Epistle of Paul the Apostle to Titus	2:15	These things speak, and exhort, and rebuke with all authority
The Epistle of Paul the Apostle to Titus	3:1	Put them in mind to be subject to principalities and powers, t
The Epistle of Paul the Apostle to Titus	3:3	For we ourselves also were sometimes foolish, disobedient
The Epistle of Paul the Apostle to Titus	3:4	But after that the kindness and love of God our Saviour toward ma
The Epistle of Paul the Apostle to Titus	3:8	This is a faithful saying, and these things I will that tho
The Epistle of Paul the Apostle to Titus	3:9	But avoid foolish questions, and genealogies, and contentions, an
The Epistle of Paul the Apostle to Titus	3:10	A man that is an heretick after the first and second admonitio
The Epistle of Paul the Apostle to Titus	3:12	When I shall send Artemas unto thee, or Tychicus, be diligent t
The Epistle of Paul the Apostle to Titus	3:13	Bring Zenas the lawyer and Apollos on their journey diligently
The Epistle of Paul the Apostle to Titus	3:14	And let ours also learn to maintain good works for necessar
The Epistle of Paul the Apostle to Titus	3:15	All that are with me salute thee. Greet them that love us in th
The Epistle of Paul the Apostle to Philemon	1:1	Paul, a prisoner of Jesus Christ, and Timothy our brother, unt
The Epistle of Paul the Apostle to Philemon	1:4	I thank my God, making mention of thee always in my prayers, 1:
The Epistle of Paul the Apostle to Philemon	1:7	For we have great joy and consolation in thy love, because th
The Epistle of Paul the Apostle to Philemon	1:8	Wherefore, though I might be much bold in Christ to enjoin the
The Epistle of Paul the Apostle to Philemon	1:10	I beseech thee for my son Onesimus, whom I have begotten in m
The Epistle of Paul the Apostle to Philemon	1:15	For perhaps he therefore departed for a season, that tho
The Epistle of Paul the Apostle to Philemon	1:18	If he hath wronged thee, or oweth thee ought, put that on min
The Epistle of Paul the Apostle to Philemon	1:20	Yea, brother, let me have joy of thee in the Lord: refresh m
The Epistle of Paul the Apostle to Philemon	1:21	Having confidence in thy obedience I wrote unto thee, knowin
The Epistle of Paul the Apostle to Philemon	1:22	But withal prepare me also a lodging: for I trust that throug
The Epistle of Paul the Apostle to Philemon	1:23	There salute thee Epaphras, my fellowprisoner in Christ Jesus
The Epistle of Paul the Apostle to Philemon	1:24	Marcus, Aristarchus, Demas, Lucas, my fellowlabourers
The Epistle of Paul the Apostle to Philemon	1:25	The grace of our Lord Jesus Christ be with your spirit. Amen
The Epistle of Paul the Apostle to the Hebrews	1:1	God, who at sundry times and in divers manners spake in time pas
The Epistle of Paul the Apostle to the Hebrews	1:5	For unto which of the angels said he at any time, Thou art my Son
The Epistle of Paul the Apostle to the Hebrews	1:7	And of the angels he saith, Who maketh his angels spirits, and hi
The Epistle of Paul the Apostle to the Hebrews	1:8	But unto the Son he saith, Thy throne, O God, is for ever an
The Epistle of Paul the Apostle to the Hebrews	1:9	Thou hast loved righteousness, and hated iniquity; therefore God
The Epistle of Paul the Apostle to the Hebrews	1:10	And, Thou, Lord, in the beginning hast laid the foundation of th
The Epistle of Paul the Apostle to the Hebrews	1:13	But to which of the angels said he at any time, Sit on my righ
The Epistle of Paul the Apostle to the Hebrews	2:2	For if the word spoken by angels was stedfast, and ever
The Epistle of Paul the Apostle to the Hebrews	2:3	How shall we escape, if we neglect so great salvation; which a
The Epistle of Paul the Apostle to the Hebrews	2:6	But one in a certain place testified, saying, What is man, tha
The Epistle of Paul the Apostle to the Hebrews	2:7	Thou madest him a little lower than the angels; thou crownedst hi
The Epistle of Paul the Apostle to the Hebrews	2:8	Thou hast put all things in subjection under his feet. For in tha
The Epistle of Paul the Apostle to the Hebrews	2:9	But we see Jesus, who was made a little lower than the angels fo
The Epistle of Paul the Apostle to the Hebrews	2:10	For it became him, for whom are all things, and by whom are al
The Epistle of Paul the Apostle to the Hebrews	2:11	For both he that sanctifieth and they who are sanctified are al
The Epistle of Paul the Apostle to the Hebrews	2:13	And again, I will put my trust in him. And again, Behold I an
The Epistle of Paul the Apostle to the Hebrews	2:14	Forasmuch then as the children are partakers of flesh and blood
The Epistle of Paul the Apostle to the Hebrews	2:15	And deliver them who through fear of death were all thei
The Epistle of Paul the Apostle to the Hebrews	2:16	For verily he took not on him the nature of angels; but he too
The Epistle of Paul the Apostle to the Hebrews	2:17	Wherefore in all things it behoved him to be made like unto hi
The Epistle of Paul the Apostle to the Hebrews	2:18	For in that he himself hath suffered being tempted, he is able t
The Epistle of Paul the Apostle to the Hebrews	3:1	Wherefore, holy brethren, partakers of the heavenly calling
The Epistle of Paul the Apostle to the Hebrews	3:2	Who was faithful to him that appointed him, as also Moses wa
The Epistle of Paul the Apostle to the Hebrews	3:3	For this man was counted worthy of more glory than Moses, inasmuc
The Epistle of Paul the Apostle to the Hebrews	3:4	For every house is builded by some man; but he that built al
The Epistle of Paul the Apostle to the Hebrews	3:5	And Moses verily was faithful in all his house, as a servant, fo
The Epistle of Paul the Apostle to the Hebrews	3:7	Wherefore (as the Holy Ghost saith, To day if ye will hear hi
The Epistle of Paul the Apostle to the Hebrews	3:10	Wherefore I was grieved with that generation, and said, They d
The Epistle of Paul the Apostle to the Hebrews	3:11	So I sware in my wrath, They shall not enter into my rest.) 3:1
The Epistle of Paul the Apostle to the Hebrews	3:13	But exhort one another daily, while it is called To day; lest an
The Epistle of Paul the Apostle to the Hebrews	3:14	For we are made partakers of Christ, if we hold the beginning o
The Epistle of Paul the Apostle to the Hebrews	3:16	For some, when they had heard, did provoke: howbeit not all tha
The Epistle of Paul the Apostle to the Hebrews	3:17	But with whom was he grieved forty years? was it not with the
The Epistle of Paul the Apostle to the Hebrews	4:1	Let us therefore fear, lest, a promise being left us of enterin
The Epistle of Paul the Apostle to the Hebrews	4:2	For unto us was the gospel preached, as well as unto them: but th
The Epistle of Paul the Apostle to the Hebrews	4:3	For we which have believed do enter into rest, as he said, As 
The Epistle of Paul the Apostle to the Hebrews	4:4	For he spake in a certain place of the seventh day on this wise
The Epistle of Paul the Apostle to the Hebrews	4:5	And in this place again, If they shall enter into my rest
The Epistle of Paul the Apostle to the Hebrews	4:6	Seeing therefore it remaineth that some must enter therein, an
The Epistle of Paul the Apostle to the Hebrews	4:7	Again, he limiteth a certain day, saying in David, To day, afte
The Epistle of Paul the Apostle to the Hebrews	4:8	For if Jesus had given them rest, then would he not afterward hav
The Epistle of Paul the Apostle to the Hebrews	4:9	There remaineth therefore a rest to the people of God
The Epistle of Paul the Apostle to the Hebrews	4:10	For he that is entered into his rest, he also hath ceased fro
The Epistle of Paul the Apostle to the Hebrews	4:11	Let us labour therefore to enter into that rest, lest any ma
The Epistle of Paul the Apostle to the Hebrews	4:12	For the word of God is quick, and powerful, and sharper than an
The Epistle of Paul the Apostle to the Hebrews	4:13	Neither is there any creature that is not manifest in his sight
The Epistle of Paul the Apostle to the Hebrews	4:14	Seeing then that we have a great high priest, that is passed int
The Epistle of Paul the Apostle to the Hebrews	4:15	For we have not an high priest which cannot be touched with th
The Epistle of Paul the Apostle to the Hebrews	4:16	Let us therefore come boldly unto the throne of grace, that w
The Epistle of Paul the Apostle to the Hebrews	5:1	For every high priest taken from among men is ordained for men i
The Epistle of Paul the Apostle to the Hebrews	5:3	And by reason hereof he ought, as for the people, so also fo
The Epistle of Paul the Apostle to the Hebrews	5:4	And no man taketh this honour unto himself, but he that is calle
The Epistle of Paul the Apostle to the Hebrews	5:5	So also Christ glorified not himself to be made an high priest
The Epistle of Paul the Apostle to the Hebrews	5:6	As he saith also in another place, Thou art a priest for eve
The Epistle of Paul the Apostle to the Hebrews	5:7	Who in the days of his flesh, when he had offered up prayers an
The Epistle of Paul the Apostle to the Hebrews	5:9	And being made perfect, he became the author of eternal salvatio
The Epistle of Paul the Apostle to the Hebrews	5:11	Of whom we have many things to say, and hard to be uttered
The Epistle of Paul the Apostle to the Hebrews	5:12	For when for the time ye ought to be teachers, ye have need tha
The Epistle of Paul the Apostle to the Hebrews	5:13	For every one that useth milk is unskilful in the word o
The Epistle of Paul the Apostle to the Hebrews	5:14	But strong meat belongeth to them that are of full age, eve
The Epistle of Paul the Apostle to the Hebrews	6:1	Therefore leaving the principles of the doctrine of Christ, let u
The Epistle of Paul the Apostle to the Hebrews	6:3	And this will we do, if God permit
The Epistle of Paul the Apostle to the Hebrews	6:4	For it is impossible for those who were once enlightened, and hav
The Epistle of Paul the Apostle to the Hebrews	6:7	For the earth which drinketh in the rain that cometh oft upon it
The Epistle of Paul the Apostle to the Hebrews	6:9	But, beloved, we are persuaded better things of you, and thing
The Epistle of Paul the Apostle to the Hebrews	6:10	For God is not unrighteous to forget your work and labour o
The Epistle of Paul the Apostle to the Hebrews	6:11	And we desire that every one of you do shew the same diligence t
The Epistle of Paul the Apostle to the Hebrews	6:13	For when God made promise to Abraham, because he could swear b
The Epistle of Paul the Apostle to the Hebrews	6:15	And so, after he had patiently endured, he obtained the promise
The Epistle of Paul the Apostle to the Hebrews	6:16	For men verily swear by the greater: and an oath for confirmatio
The Epistle of Paul the Apostle to the Hebrews	6:17	Wherein God, willing more abundantly to shew unto the heirs o
The Epistle of Paul the Apostle to the Hebrews	7:1	For this Melchisedec, king of Salem, priest of the most high God
The Epistle of Paul the Apostle to the Hebrews	7:4	Now consider how great this man was, unto whom even the patriarc
The Epistle of Paul the Apostle to the Hebrews	7:5	And verily they that are of the sons of Levi, who receive th
The Epistle of Paul the Apostle to the Hebrews	7:7	And without all contradiction the less is blessed of the better
The Epistle of Paul the Apostle to the Hebrews	7:8	And here men that die receive tithes; but there he receiveth them
The Epistle of Paul the Apostle to the Hebrews	7:9	And as I may so say, Levi also, who receiveth tithes, payed tithe
The Epistle of Paul the Apostle to the Hebrews	7:10	For he was yet in the loins of his father, when Melchisedec me
The Epistle of Paul the Apostle to the Hebrews	7:11	If therefore perfection were by the Levitical priesthood, (fo
The Epistle of Paul the Apostle to the Hebrews	7:13	For he of whom these things are spoken pertaineth to anothe
The Epistle of Paul the Apostle to the Hebrews	7:14	For it is evident that our Lord sprang out of Juda; of whic
The Epistle of Paul the Apostle to the Hebrews	7:15	And it is yet far more evident: for that after the similitude o
The Epistle of Paul the Apostle to the Hebrews	7:17	For he testifieth, Thou art a priest for ever after the order o
The Epistle of Paul the Apostle to the Hebrews	7:18	For there is verily a disannulling of the commandment goin
The Epistle of Paul the Apostle to the Hebrews	7:19	For the law made nothing perfect, but the bringing in of a bette
The Epistle of Paul the Apostle to the Hebrews	7:20	And inasmuch as not without an oath he was made priest: 7:21 (Fo
The Epistle of Paul the Apostle to the Hebrews	7:23	And they truly were many priests, because they were not suffere
The Epistle of Paul the Apostle to the Hebrews	7:25	Wherefore he is able also to save them to the uttermost that com
The Epistle of Paul the Apostle to the Hebrews	7:26	For such an high priest became us, who is holy, harmless
The Epistle of Paul the Apostle to the Hebrews	7:27	Who needeth not daily, as those high priests, to offer u
The Epistle of Paul the Apostle to the Hebrews	7:28	For the law maketh men high priests which have infirmity; but th
The Epistle of Paul the Apostle to the Hebrews	8:1	Now of the things which we have spoken this is the sum: We hav
The Epistle of Paul the Apostle to the Hebrews	8:3	For every high priest is ordained to offer gifts and sacrifices
The Epistle of Paul the Apostle to the Hebrews	8:4	For if he were on earth, he should not be a priest, seeing tha
The Epistle of Paul the Apostle to the Hebrews	8:6	But now hath he obtained a more excellent ministry, by how muc
The Epistle of Paul the Apostle to the Hebrews	8:7	For if that first covenant had been faultless, then should n
The Epistle of Paul the Apostle to the Hebrews	8:8	For finding fault with them, he saith, Behold, the days come
The Epistle of Paul the Apostle to the Hebrews	8:10	For this is the covenant that I will make with the house o
The Epistle of Paul the Apostle to the Hebrews	8:12	For I will be merciful to their unrighteousness, and their sin
The Epistle of Paul the Apostle to the Hebrews	8:13	In that he saith, A new covenant, he hath made the first old. No
The Epistle of Paul the Apostle to the Hebrews	9:1	Then verily the first covenant had also ordinances of divin
The Epistle of Paul the Apostle to the Hebrews	9:2	For there was a tabernacle made; the first, wherein was th
The Epistle of Paul the Apostle to the Hebrews	9:3	And after the second veil, the tabernacle which is called th
The Epistle of Paul the Apostle to the Hebrews	9:6	Now when these things were thus ordained, the priests went alway
The Epistle of Paul the Apostle to the Hebrews	9:7	But into the second went the high priest alone once every year
The Epistle of Paul the Apostle to the Hebrews	9:11	But Christ being come an high priest of good things to come, by 
The Epistle of Paul the Apostle to the Hebrews	9:13	For if the blood of bulls and of goats, and the ashes of a
The Epistle of Paul the Apostle to the Hebrews	9:16	For where a testament is, there must also of necessity be th
The Epistle of Paul the Apostle to the Hebrews	9:17	For a testament is of force after men are dead: otherwise it i
The Epistle of Paul the Apostle to the Hebrews	9:18	Whereupon neither the first testament was dedicated withou
The Epistle of Paul the Apostle to the Hebrews	9:19	For when Moses had spoken every precept to all the peopl
The Epistle of Paul the Apostle to the Hebrews	9:21	Moreover he sprinkled with blood both the tabernacle, and all th
The Epistle of Paul the Apostle to the Hebrews	9:22	And almost all things are by the law purged with blood; an
The Epistle of Paul the Apostle to the Hebrews	9:23	It was therefore necessary that the patterns of things in th
The Epistle of Paul the Apostle to the Hebrews	9:24	For Christ is not entered into the holy places made with hands
The Epistle of Paul the Apostle to the Hebrews	9:27	And as it is appointed unto men once to die, but after this th
The Epistle of Paul the Apostle to the Hebrews	10:1	For the law having a shadow of good things to come, and not th
The Epistle of Paul the Apostle to the Hebrews	10:2	For then would they not have ceased to be offered? because tha
The Epistle of Paul the Apostle to the Hebrews	10:3	But in those sacrifices there is a remembrance again made of sin
The Epistle of Paul the Apostle to the Hebrews	10:4	For it is not possible that the blood of bulls and of goat
The Epistle of Paul the Apostle to the Hebrews	10:5	Wherefore when he cometh into the world, he saith, Sacrifice an
The Epistle of Paul the Apostle to the Hebrews	10:7	Then said I, Lo, I come (in the volume of the book it is writte
The Epistle of Paul the Apostle to the Hebrews	10:8	Above when he said, Sacrifice and offering and burnt offering
The Epistle of Paul the Apostle to the Hebrews	10:10	By the which will we are sanctified through the offering of th
The Epistle of Paul the Apostle to the Hebrews	10:11	And every priest standeth daily ministering and offerin
The Epistle of Paul the Apostle to the Hebrews	10:14	For by one offering he hath perfected for ever them that ar
The Epistle of Paul the Apostle to the Hebrews	10:15	Whereof the Holy Ghost also is a witness to us: for after tha
The Epistle of Paul the Apostle to the Hebrews	10:18	Now where remission of these is, there is no more offering fo
The Epistle of Paul the Apostle to the Hebrews	10:19	Having therefore, brethren, boldness to enter into the holies
The Epistle of Paul the Apostle to the Hebrews	10:23	Let us hold fast the profession of our faith without wavering
The Epistle of Paul the Apostle to the Hebrews	10:26	For if we sin wilfully after that we have received the knowledg
The Epistle of Paul the Apostle to the Hebrews	10:28	He that despised Moses’ law died without mercy under two o
The Epistle of Paul the Apostle to the Hebrews	10:30	For we know him that hath said, Vengeance belongeth unto me, 
The Epistle of Paul the Apostle to the Hebrews	10:31	It is a fearful thing to fall into the hands of the living God
The Epistle of Paul the Apostle to the Hebrews	10:32	But call to remembrance the former days, in which, after ye wer
The Epistle of Paul the Apostle to the Hebrews	10:34	For ye had compassion of me in my bonds, and took joyfully th
The Epistle of Paul the Apostle to the Hebrews	10:35	Cast not away therefore your confidence, which hath grea
The Epistle of Paul the Apostle to the Hebrews	10:36	For ye have need of patience, that, after ye have done the wil
