Book	Chapter	Verse	Text
Psalms	110	7	He will drink of the brook by the way, and march onward with uplifted head.
Psalms	111	1	Hallelujah.  I will thank the LORD  with all my heart, in the assembled congregation of his people.
Psalms	111	2	Great are the things that the LORD  has done, worthy of study by those who love them.
Psalms	111	3	Majestic and glorious is his work, and his righteousness abides forever.
Psalms	111	4	For his marvelous deeds he has won renown; the LORD  is gracious and full of compassion.
Psalms	111	5	Food he gives to those who fear him, always he remembers his covenant.
Psalms	111	6	His mighty works he has shown to his people, in giving to them the nations for heritage.
Psalms	111	7	All that he does is faithful and right, all his behests are firm and sure.
Psalms	111	8	They are established for ever and ever, executed with truth and uprightness.
Psalms	111	9	To his people he sent redemption, he has appointed his covenant forever. His name is holy and awe-inspiring.
Psalms	111	10	The fear of the LORD  is the beginning of wisdom those who keep it are wise indeed. His praise abides for ever and ever.
Psalms	112	1	Hallelujah.Happy are those who fear the LORD, and greatly delight in his commandments.
Psalms	112	2	Mighty on earth shall be their seed; a blessing shall rest on the race of the upright.
Psalms	112	3	Wealth and riches are in their houses, their prosperity stands forever.
Psalms	112	4	To the upright arises light in the darkness; full of favor and pity and kindness are they.
Psalms	112	5	It is well with those who show pity and lend, who support all their affairs upon justice.
Psalms	112	6	For they will never be shaken; the just will be forever remembered.
Psalms	112	7	They will not be afraid of evil tidings, with steady heart they trust the LORD .
Psalms	112	8	Their heart is firm and unafraid: they know they will feast their eyes on their enemies.
Psalms	112	9	With lavish hands they give to the poor, and their prosperity stands forever. They are lifted to heights of triumph and honor.
Psalms	112	10	The sight of them fills the wicked with anger: grinding their teeth with despair. The hopes of the wicked will come to nothing.
Psalms	113	1	Hallelujah.  Praise the LORD, you his servants, praise the name of the LORD .
Psalms	113	2	The name of the LORD  be blessed from now and for evermore.
Psalms	113	3	From sunrise to sunset is the name of the LORD  to be praised.
Psalms	113	4	High is the LORD  above all nations, above the heavens is his glory.
Psalms	113	5	Who is like the LORD  our God, seated on high?
Psalms	113	6	He bends down to look at the heavens and earth.
Psalms	113	7	He raises the weak from the dust, he lifts the poor from the dunghill,
Psalms	113	8	and sets them beside the princes, even the princes of his people.
Psalms	113	9	He gives the childless woman a home, and makes her the happy mother of children. Hallelujah.
Psalms	114	1	When Israel went out of Egypt, Jacob’s house from a barbarous people,
Psalms	114	2	God chose Judah for himself, Israel became his kingdom.
Psalms	114	3	The sea saw it, and fled, Jordan river ran backwards.
Psalms	114	4	Mountains skipped like rams, hills like the young of the flock.
Psalms	114	5	Why, sea, do you flee? Jordan, why run backwards?
Psalms	114	6	Mountains, why skip ram-like? Why, hills, like the young of the flock?
Psalms	114	7	Earth, tremble before the LORD, at the presence of Jacob’s God,
Psalms	114	8	who turns rocks into pools of water, and flint into fountains of water.
Psalms	115	1	Not to us, LORD, not to us, but to your name give glory, for your kindness’ and faithfulness’ sake.
Psalms	115	2	Why should the heathen say, “Where is now their God?”
Psalms	115	3	Our God he is in heaven; whatever he wishes, he does.
Psalms	115	4	Their idols are silver and gold, made by human hands.
Psalms	115	5	They have mouths, but cannot speak; they have eyes, but cannot see.
Psalms	115	6	They have ears, but cannot hear; they have noses, but cannot smell.
Psalms	115	7	They have hands, but cannot feel; they have feet, but cannot walk: no sound comes from their throats.
Psalms	115	8	Their makers become like them, so do all who trust in them.
Psalms	115	9	O Israel, trust in the LORD : he is their help and their shield.
Psalms	115	10	House of Aaron, trust in the LORD : he is their help and their shield.
Psalms	115	11	You who fear the LORD, trust in the LORD he is their help and their shield.
Psalms	115	12	The LORD, mindful of us, will bless us: he will bless the house of Israel, he will bless the house of Aaron.
Psalms	115	13	He will bless those who fear the LORD, the small and the great together.
Psalms	115	14	May the LORD  add to your numbers to you and to your children.
Psalms	115	15	Blessed be you of the LORD, creator of heaven and earth.
Psalms	115	16	The heavens are the heavens of the LORD, but the earth has he given to people.
Psalms	115	17	The dead cannot praise the LORD, nor those who go down into silence.
Psalms	115	18	But we will bless the LORD from now and for evermore. Hallelujah.
Psalms	116	1	I love the LORD, for he hears my voice, my pleas for mercy.
Psalms	116	2	For he has inclined his ear to me: I will call upon him as long as I live.
Psalms	116	3	About me were snares of death, the anguish of Sheol was upon me: distress and sorrow were mine.
Psalms	116	4	Then I called on the name of the LORD : “I beseech you, O LORD, deliver me.”
Psalms	116	5	Gracious and just is the LORD, compassionate is our God.
Psalms	116	6	The LORD  preserves the simple; when I was drooping, he saved me.
Psalms	116	7	Be at peace, my heart, once more, for the LORD  has been good to you.
Psalms	116	8	You have rescued me from death, my eyes from tears, my feet from stumbling.
Psalms	116	9	Before the LORD  I will walk in the land of the living.
Psalms	116	10	I held fast my faith, though I said, “Ah me! I am sore afflicted,”
Psalms	116	11	though in my alarm I said, “Everyone is a liar.”
Psalms	116	12	What shall I render the LORD for all his bounty to me?
Psalms	116	13	I will lift up the cup of salvation, and call on the name of the LORD .
Psalms	116	14	I will pay my vows to the LORD in the presence of all his people.
Psalms	116	15	Grave in the eyes of the LORD is the death of his loyal and loved ones.
Psalms	116	16	Ah, LORD ! I am your servant, your servant, child of your handmaid. You have loosened my bonds.
Psalms	116	17	I will offer to you a thank-offering, and call on the name of the LORD .
Psalms	116	18	I will pay my vows to the LORD in the presence of all his people,
Psalms	116	19	in the courts of the house of the LORD, in the midst of you, O Jerusalem. Hallelujah.
Psalms	117	1	Praise the LORD, all you nations: laud him, all you peoples.
Psalms	117	2	For his mighty love is over us: the LORD  is faithful forever. Hallelujah.
Psalms	118	1	Give thanks to the LORD  for his goodness, his kindness endures forever.
Psalms	118	2	Let the house of Israel now say: his kindness endures forever.
Psalms	118	3	Let the house of Aaron now say: his kindness endures forever.
Psalms	118	4	Let those who fear the LORD  now say: his kindness endures forever.
Psalms	118	5	Out of straits I called on the LORD, the LORD  answered and gave me room.
Psalms	118	6	The LORD  is mine; I am fearless. What can mere people do to me?
Psalms	118	7	The LORD  is mine, as my help: I shall feast my eyes on my foes.
Psalms	118	8	It is better to hide in the LORD than to trust in mortals.
Psalms	118	9	It is better to hide in the LORD than to put any trust in princes.
Psalms	118	10	Everywhere heathen swarmed round me; in the name of the LORD  I cut them down.
Psalms	118	11	They swarmed, swarmed around me; in the name of the LORD  I cut them down,
Psalms	118	12	they swarmed around me like bees, they blazed like a fire of thorns: in the name of the LORD  I cut them down.
Psalms	118	13	Sore they pushed me, to make me fall; but the LORD  gave me his help.
Psalms	118	14	The LORD  is my strength and my song, and he is become my salvation.
Psalms	118	15	Hark! In the tents of the righteous glad cries of victory are ringing. The hand of the LORD  has wrought bravely,
Psalms	118	16	the hand of the LORD  is exalted, the hand of the LORD  has wrought bravely.
Psalms	118	17	I shall not die: nay, I shall live, to declare the works of the LORD .
Psalms	118	18	Though the LORD  has chastened me sore, he has not given me over to death.  *(The Procession arrives at the Temple)*
Psalms	118	19	“Open to me the gates of victory. I would enter therein and give thanks to the LORD .”  *(The Welcome)*
Psalms	118	20	“This is the gate of the LORD : the righteous may enter therein;”
Psalms	118	21	I thank you because you have heard me, and are become my salvation.
Psalms	118	22	The stone which the builders despised is become the head-stone of the corner.
Psalms	118	23	This has been wrought by the LORD ; it is marvelous in our eyes.
Psalms	118	24	This day is the LORD ’s own creation: in it let us joy and be glad.
Psalms	118	25	O LORD, save us, we pray, O LORD, prosper, we pray.
Psalms	118	26	Blessed the one who enters in the name of the LORD . From the house of the LORD  we bless you.
Psalms	118	27	The LORD  is God, he has given us light. Wreathe the dance with boughs, till they touch the horns of the altar.
Psalms	118	28	You are my God, I will thank you; O my God, I will exalt you.
Psalms	118	29	Give thanks to the LORD  for his goodness: his kindness endures forever.
Psalms	119	1	Happy they whose life is blameless, who walk by the law of the LORD .
Psalms	119	2	Happy they who keep his charges, and seek him with all their hearts;
Psalms	119	3	who have done no wrong, but walk in his ways.
Psalms	119	4	You yourself have appointed your precepts to be kept with diligence.
Psalms	119	5	O to be steadily guided in the keeping of your statutes!
Psalms	119	6	Then unashamed shall I be, when I look towards all your commandments.
Psalms	119	7	I will thank you with heart unfeigned, when I learn your righteous judgments.
Psalms	119	8	I will observe your statutes: O forsake me not utterly.
Psalms	119	9	How can a young person keep their life pure? By giving heed to your word.
Psalms	119	10	With all my heart have I sought you, let me not stray from your commandments.
Psalms	119	11	In my heart have I treasured your word, to keep from sinning against you.
Psalms	119	12	Blessed are you, O LORD ; teach me your statutes.
Psalms	119	13	With my lips have I rehearsed all the judgments of your mouth.
Psalms	119	14	I delight in the way of your charges, more than in riches of all sorts.
Psalms	119	15	I will muse upon your precepts, and look to your paths.
Psalms	119	16	In your statutes I delight, I will not forget your word.
Psalms	119	17	Grant that your servant may live, and I will observe your word.
Psalms	119	18	Open my eyes, that I see wondrous things out of your law.
Psalms	119	19	But a guest am I on the earth: hide not your commandments from me.
Psalms	119	20	My heart is crushed with longing for your ordinances, at all times.
Psalms	119	21	You rebuke the proud, the accursed, who wander from your commandments.
Psalms	119	22	Roll away from me scorn and contempt, for I have observed your charges.
Psalms	119	23	Though princes sit plotting against me, your servant will muse on your statutes.
Psalms	119	24	Your charges are my delight, they are my counsellors.
Psalms	119	25	I lie grovelling in the dust; revive me, as you have promised.
Psalms	119	26	I told of my ways, you made answer; teach me your statutes.
Psalms	119	27	Grant me insight into your precepts, and I will muse on your wonders.
Psalms	119	28	I am overcome with sorrow; raise me up, as you have promised.
Psalms	119	29	Put the way of falsehood from me, and graciously grant me your law.
Psalms	119	30	I have chosen the way of fidelity, your ordinances I long for.
Psalms	119	31	I hold fast to your charges: O put me not, LORD, to shame.
Psalms	119	32	I will run in the way of your commandments, for you give me room of heart.
Psalms	119	33	Teach me, O LORD, the way of your statutes, and I will keep it to the end,
Psalms	119	34	instruct me to keep your law, and I will observe it with all my heart.
Psalms	119	35	Guide me in the path of your commandments, for therein do I delight.
Psalms	119	36	Incline my heart to your charges, and not to greed of gain.
Psalms	119	37	Turn away my eyes from vain sights, revive me by your word.
Psalms	119	38	Confirm to your servant the promise which is given to those who fear you.
Psalms	119	39	Remove the reproach which I dread, because your judgments are good.
Psalms	119	40	Behold, I long for your precepts. Quicken me in your righteousness.
Psalms	119	41	Visit me, LORD, with your love and salvation, as you have promised.
Psalms	119	42	So shall I answer my slanderers, for my trust is in your word.
Psalms	119	43	Snatch not from my mouth the word of truth, for in your judgments I hope.
Psalms	119	44	I will keep your law continually, for ever and evermore.
Psalms	119	45	So shall I walk in wide spaces, for I give my mind to your precepts.
Psalms	119	46	I will speak of your charge before kings, and will not be ashamed thereof.
Psalms	119	47	Your commandments are my delight, I love them exceedingly.
Psalms	119	48	I will lift up my hands to your commandments, and muse upon your statutes.
Psalms	119	49	Remember your word to your servant, on which you have made me to hope.
Psalms	119	50	This is my comfort in trouble, that your word gives life to me.
Psalms	119	51	The arrogant utterly scorn me, but I have not declined from your law.
Psalms	119	52	When I think of your judgments of old, O LORD, I take to me comfort.
Psalms	119	53	I am seized with glowing anger at the wicked who forsake your law.
Psalms	119	54	Your statutes have been to me songs in the house of my pilgrimage.
Psalms	119	55	I remember your name in the night, O LORD  and observe your law.
Psalms	119	56	My lot has been this, that I have kept your precepts.
Psalms	119	57	My portion are you, O LORD : I have promised to keep your words.
Psalms	119	58	I entreat you with all my heart; grant me your promised favor.
Psalms	119	59	I have thought upon my ways, and turned my feet to your charges.
Psalms	119	60	I hasted and tarried not to give heed to your commandments.
Psalms	119	61	Though the godless have wound their cords round me, I have not forgotten your law.
Psalms	119	62	At midnight I rise to praise you because of your righteous judgments.
Psalms	119	63	With all those who fear you I company, aid with those who observe your precepts.
Psalms	119	64	The earth, LORD, is full of your kindness; teach me your Statutes.
Psalms	119	65	Well have you dealt with your servant, as you have promised, O LORD .
Psalms	119	66	Teach me discretion and knowledge, for I have believed your commandments.
Psalms	119	67	Till trouble came I was a wanderer, but now I observe your word.
Psalms	119	68	You are good and do good; teach me your statutes.
Psalms	119	69	The proud have forged lies against me, but I keep your precepts with all my heart.
Psalms	119	70	Their heart is gross like fat, but I delight in your law.
Psalms	119	71	It was good for me to be humbled, that I should learn your statutes.
Psalms	119	72	The law of your mouth is better to me than thousands of pieces of silver and gold.
Psalms	119	73	Your hands have made me and fashioned me; make me wise to learn your commandments.
Psalms	119	74	Those who fear you shall see me with joy, for in your word have I hoped.
Psalms	119	75	I know, O LORD, that your judgments are right, and in faithfulness you have afflicted me.
Psalms	119	76	Let your love be a comfort to me, for so have you promised your servant.
Psalms	119	77	Visit me with your quickening pity, for your law is my delight.
Psalms	119	78	Put the proud to shame, who have wronged me falsely: I will muse on your precepts.
Psalms	119	79	Let those turn to me who fear you, that they may learn your charges.
Psalms	119	80	Let my heart be sound in your statutes, that I may not be put to shame.
Psalms	119	81	My long for you to rescue me, I put my hope in your word.
Psalms	119	82	My eyes pine away for your promise: saying, “When will you comfort me?”
Psalms	119	83	Though shrivelled like wine-skin in smoke, your statutes I have not forgotten.
Psalms	119	84	How few are the days of your servant! When will you judge those who harass me?
Psalms	119	85	Proud people have dug for me pits people who do not conform to your law.
Psalms	119	86	All your commandments are trusty. With falsehood they harass me: help me.
Psalms	119	87	They had nearly made an end of me, yet I did not forget your precepts.
Psalms	119	88	Spare me in your kindness, and I will observe the charge of your mouth.
Psalms	119	89	Forever, O LORD, is your word fixed firmly in the heavens.
Psalms	119	90	Your truth endures age after age; it is established on earth, and it stands.
Psalms	119	91	By your appointment they stand this day, for all are your servants.
Psalms	119	92	Had not your law been my joy, in my misery then had I perished.
Psalms	119	93	I will never forget your precepts, for through them you have put life in me.
Psalms	119	94	I am yours, O save me, for I give my mind to your precepts.
Psalms	119	95	The wicked lay wait to destroy me, but I give heed to your charge.
Psalms	119	96	I have seen a limit to all things: but your commandment is spacious exceedingly.
Psalms	119	97	O how I love your law! All the day long I muse on it.
Psalms	119	98	Your commandment makes me wiser than my enemies: for it is mine forever.
Psalms	119	99	I am prudent above all my teachers, for your charges are my meditation.
Psalms	119	100	I have insight more than the aged, because I observe your precepts.
Psalms	119	101	I refrain my foot from all wicked ways, that I may keep your word.
Psalms	119	102	I turn not aside from your judgments, for you yourself are my teacher.
Psalms	119	103	How sweet are your words to my taste, sweeter than honey to my mouth!
Psalms	119	104	Insight I win through your precepts, therefore every false way I hate.
Psalms	119	105	Your word is a lamp to my feet, and a light to my path.
Psalms	119	106	I have sworn an oath, and will keep it, to observe your righteous judgments.
Psalms	119	107	I am afflicted sorely: revive me, O LORD, as you said.
Psalms	119	108	Accept, LORD, my willing praise, and teach me your judgments.
Psalms	119	109	My life is in ceaseless peril; but I do not forget your law.
Psalms	119	110	The wicked set traps for me, yet I do not stray from your precepts.
Psalms	119	111	In your charges are my everlasting inheritance, they are the joy of my heart.
Psalms	119	112	I am resolved to perform your statutes forever, to the utmost.
Psalms	119	113	I hate people of divided heart, but your law do I love.
Psalms	119	114	You are my shelter and shield: in your word do I hope.
Psalms	119	115	Begone, you wicked people, I will keep the commands of my God.
Psalms	119	116	Uphold me and spare me, as you have promised: O disappoint me not.
Psalms	119	117	Hold me up, and I shall be saved: and your statutes shall be my unceasing delight.
Psalms	119	118	All who swerve from your statutes you spurn: their cunning is in vain.
Psalms	119	119	All the wicked of earth you count as dross, therefore I love your charges.
Psalms	119	120	My flesh, for fear of you, shudders, and I stand in awe of your judgments.
Psalms	119	121	Justice and right have I practised, do not leave me to my oppressors.
Psalms	119	122	Be your servant’s surety for good, let not the proud oppress me.
Psalms	119	123	My eyes pine for your salvation, and for your righteous promise.
Psalms	119	124	Deal in your love with your servant, and teach me your statutes.
Psalms	119	125	Your servant am I; instruct me, that I may know your charges.
Psalms	119	126	It is time for the LORD  to act: they have violated your law.
Psalms	119	127	Therefore I love your commandments above gold, above fine gold.
Psalms	119	128	So by all your precepts I guide me, and every false way I hate.
Psalms	119	129	Your decrees are wonderful, gladly I keep them.
Psalms	119	130	When your word is unfolded, light breaks; it imparts to the simple wisdom.
Psalms	119	131	With open mouth I pant with longing for your commandments.
Psalms	119	132	Turn to me with your favor, as is just to those who love you.
Psalms	119	133	Steady my steps by your word, so that sin have no power over me.
Psalms	119	134	Set me free from those who oppress me, and I shall observe your precepts.
Psalms	119	135	Shine with your face on your servant, and teach me your statutes.
Psalms	119	136	My eyes run down with rills of water, because your law is not kept.
Psalms	119	137	Righteous are you, O LORD, and right are your ordinances.
Psalms	119	138	The laws you has ordered are just, and trusty exceedingly.
Psalms	119	139	My jealousy has undone me, that my foes have forgotten your words.
Psalms	119	140	Your word has been tested well; and your servant loves it.
Psalms	119	141	I am little and held in contempt, but your precepts I have not forgotten.
Psalms	119	142	Just is your justice forever, and trusty is your law.
Psalms	119	143	Stress and strain are upon me, but your commandments are my delight.
Psalms	119	144	Right are your charges forever, instruct me that I may live.
Psalms	119	145	With my whole heart I cry; O answer me. I would keep your statutes, O LORD .
Psalms	119	146	I cry to you: O save me, and I will observe your charges.
Psalms	119	147	Ere the dawn I cry for your help: in your word do I hope.
Psalms	119	148	Awake I meet the night-watches, to muse upon your sayings.
Psalms	119	149	Hear my voice in your kindness: O LORD, by your judgments revive me.
Psalms	119	150	Near me are wicked tormentors, who are far from thoughts of your law;
Psalms	119	151	but near, too, are you, O LORD, and all your commandments are trusty.
Psalms	119	152	Long have I known from your charges that you have founded them for all time.
Psalms	119	153	Look on my misery, and rescue me; for I do not forget your law.
Psalms	119	154	Defend my cause and redeem me: revive me, as you have promised.
Psalms	119	155	Salvation is far from the wicked, for their mind is not in your statutes.
Psalms	119	156	Great is your pity, O LORD : Revive me, as you have ordained.
Psalms	119	157	My foes and tormentors are many, but I have not declined from your charges.
Psalms	119	158	I behold the traitors with loathing, for they do not observe your word.
Psalms	119	159	Behold how I love your precepts: revive me, O LORD !, in your kindness.
Psalms	119	160	The sum of your word is truth, all your laws are just and eternal.
Psalms	119	161	Princes have harassed me wantonly: but my heart stands in awe of your word.
Psalms	119	162	Over your word I rejoice as one who finds great spoil.
Psalms	119	163	Falsehood I hate and abhor, but your law do I love.
Psalms	119	164	Seven times a day do I praise you because of your righteous judgments.
Psalms	119	165	Right well do they fare who love your law: they go on their way without stumbling.
Psalms	119	166	I hope for your salvation; O LORD  I do your commandments.
Psalms	119	167	I observe your charges: I love them greatly.
Psalms	119	168	I observe your precepts and charges: all my ways are before you.
Psalms	119	169	Let my cry come before you, O LORD : give me insight, as you have promised.
Psalms	119	170	Let my prayer enter into your presence: deliver me, as you have said.
Psalms	119	171	My lips shall be fountains of praise, that you teach me your statutes.
Psalms	119	172	My tongue shall sing of your word, for all your commandments are right.
Psalms	119	173	Let your hand be ready to help me, for your precepts have been my choice.
Psalms	119	174	I long, LORD, for your salvation, and your law is my delight.
Psalms	119	175	Revive me that I may praise you, and let your precepts help me.
Psalms	119	176	I have strayed like a wandering sheep seek your servant, because I do not forget your commandments.
Psalms	120	1	In distress I cried to the LORD, and he answered me.
Psalms	120	2	“Deliver me, LORD, from the lip that is false and the tongue that is crafty.”
Psalms	120	3	What shall he give to you, you tongue that is crafty? What yet shall he give to you?
Psalms	120	4	Arrows of warrior, sharpened, with glowing broom coals together.
Psalms	120	5	Woe is me that I sojourn in Meshech, that I live by the tents of Kedar.
Psalms	120	6	Already too long have I dwelt among those who hate peace.
Psalms	120	7	I am for peace: but when I speak of it, they are for war.
Psalms	121	1	I will lift up my eyes to the mountains. O whence shall help for me come?
Psalms	121	2	From the LORD  comes help to me the creator of heaven and earth.
Psalms	121	3	Your foot he will not let totter: he who guards you will not sleep.
Psalms	121	4	The guardian of Israel will neither slumber nor sleep.
Psalms	121	5	The LORD  is he who guards you your shelter upon your right hand.
Psalms	121	6	The sun by day shall not strike you, nor the moon by night.
Psalms	121	7	From all evil the LORD  will guard you, he will guard your life.
Psalms	121	8	The LORD  will guard your going and coming from now and for evermore.
Psalms	122	1	I was glad when they said to me, “We will go to the house of the LORD .”
Psalms	122	2	Now we are standing, within your gates, O Jerusalem.
Psalms	122	3	O Jerusalem, built close-packed, like a city without breach or gap,
Psalms	122	4	to you do the tribes come, the tribes of the LORD, as the law has ordained for Israel, there to give thanks to the LORD .
Psalms	122	5	There once stood thrones of justice even thrones of the household of David.
Psalms	122	6	Pray that all may be well with Jerusalem, and well with those who love you,
Psalms	122	7	well within your ramparts, and well within your palaces.
Psalms	122	8	For the sake of my brethren and friends, I will wish you now prosperity:
Psalms	122	9	for the sake of the house of the LORD our God, I will seek your good.
Psalms	123	1	I Lift up my eyes to you, who are throned in the heavens.
Psalms	123	2	As the eyes of a servant turn to the hand of his master, or the eyes of a maid to the hand of her mistress, so do our eyes turn to the LORD  our God, until he is gracious to us.
Psalms	123	3	Be gracious, be gracious to us, LORD . Scorn enough, and more, have we borne
Psalms	123	4	More than enough have we borne of derision from those at their ease, of scorn from those who are haughty.
Psalms	124	1	“Had it not been the LORD  who was for us” let Israel say
Psalms	124	2	“Had it not been the LORD  who was for us when enemies rose against us,
Psalms	124	3	then alive they’d have swallowed us up, when their anger was kindled against us.
Psalms	124	4	Then the waters would’ve swept us away, and the torrent passed over us clean:
Psalms	124	5	then most sure would’ve passed over us clean the wild seething waters.”
Psalms	124	6	Blest be the LORD  who has given us not to be torn by their teeth.
Psalms	124	7	We are like a bird just escaped from the snare of the fowler.  The snare is broken, and we are escaped.
Psalms	124	8	Our help is the name of the LORD, the Creator of heaven and earth.
Psalms	125	1	Those who trust in the LORD are like Mount Zion, that cannot be moved, but abides forever.
Psalms	125	2	Round Jerusalem are the mountains, and the LORD  is round his people from now and for evermore.
Psalms	125	3	For he will not suffer the sceptre of wrong to rest on the land allotted to the righteous; else the righteous might put forth their own hand to evil.
Psalms	125	4	Do good, O LORD, to the good, and to the true-hearted.
Psalms	125	5	But those who swerve into crooked ways will the LORD  lead away with the workers of evil.  Peace be upon Israel.
Psalms	126	1	When the LORD  turned the fortunes of Zion, we were like dreamers.
Psalms	126	2	Then was our mouth filled with laughter, our tongue with glad shouts; then among the nations they said, “The LORD  has dealt greatly with them.”
Psalms	126	3	The LORD  had dealt greatly with us, and we were rejoicing.
Psalms	126	4	Turn our fortunes, O LORD, as the streams in the Negreb.
Psalms	126	5	They who sow in tears shall reap with glad shouts.
Psalms	126	6	Forth they fare, with their burden of seed, and they weep as they go. But home, home, with glad shouts they shall come with their arms full of sheaves.
Psalms	127	1	Unless the LORD  builds the house, those who build it labor in vain. Unless the LORD  guards the city, the watchman wakes in vain.
Psalms	127	2	In vain you rise early, and finish so late, and so eat sorrow’s bread; for he cares for his loved ones in their sleep.
Psalms	127	3	Children are a gift of the LORD, the fruit of the womb, a reward.
Psalms	127	4	Like arrows wielded by warriors, are the children of youth.
Psalms	127	5	Happy the man who has filled his quiver full of them. He will not be ashamed when he speaks with enemies in the gate.
Psalms	128	1	Happy all who fear the LORD, who walk in his ways.
Psalms	128	2	You will eat what your hands have toiled for, and be happy and prosperous!
Psalms	128	3	Like a fruitful vine shall your wife be in the innermost room of your house: your children, like olive shoots, round about your table.
Psalms	128	4	See! This is the blessing of the man who fears the LORD .
Psalms	128	5	The LORD  shall bless you from Zion. You will see Jerusalem nourish all the days of your life.
Psalms	128	6	You will see your children’s children.  Peace upon Israel.
Psalms	129	1	“Sore have they vexed me from youth” thus let Israel say
Psalms	129	2	“Sore have they vexed me from youth, but they have not prevailed against me.
Psalms	129	3	“The ploughers ploughed on my back, they made their furrows long.
Psalms	129	4	But the LORD, who is righteous, has cut the cords of the wicked.”
Psalms	129	5	Let all who are haters of Zion be put to shame and defeated.
Psalms	129	6	May they be as the grass on the house-top, which withers before it shoots up;
Psalms	129	7	which fills not the arms of the reaper, nor the lap of the binder of sheaves
Psalms	129	8	whereof no one says as they pass, “The blessing of God be upon you.”  In the name of the LORD  we bless you.
Psalms	130	1	Out of the depths I call to you, LORD .
Psalms	130	2	LORD, hear my voice: give heed with your ears to my loud plea.
Psalms	130	3	If you should mark sin, LORD, O LORD, who could stand?
Psalms	130	4	But with you is forgiveness, that you may be feared.
Psalms	130	5	I wait for the LORD, I wait for his word,
Psalms	130	6	I look for the LORD more than watchman for morning, than watchman for morning.
Psalms	130	7	Israel, hope in the LORD : with the LORD  there is love with him plenteous redemption.
Psalms	130	8	And he redeems Israel from all his iniquities.
Psalms	131	1	O LORD, my heart is not haughty, my eyes are not lofty, I walk not among great things, things too wonderful for me.
Psalms	131	2	Yes, I have soothed and stilled myself, like a young child on his mother’s lap; like a young child am I.
Psalms	131	3	O Israel, hope in the LORD from now and for evermore.
Psalms	132	1	Remember, O LORD, David all his sufferings,
Psalms	132	2	the oath that he swore to the LORD, and his vow to the Strong One of Jacob,
Psalms	132	3	never to enter his tent, never to lie on his bed,
Psalms	132	4	never to give his eyes sleep or his eyelids slumber,
Psalms	132	5	till he had found a place for the LORD, for the Strong One of Jacob to live in.
Psalms	132	6	We heard of it in Ephrathah, in the fields of Jaar we found it.
Psalms	132	7	We went to the place where he dwelt, we bowed ourselves low at his footstool.
Psalms	132	8	“Arise, LORD, and enter your resting-place, you and your mighty ark.
Psalms	132	9	Let your priests wear a garment of righteousness, your faithful shout aloud for joy.
Psalms	132	10	For the sake of David your servant, do not reject your Anointed.”
Psalms	132	11	The LORD  swore an oath to David an oath that he will not break; “I will set on your throne a prince of your line.
Psalms	132	12	If your sons keep my covenant and the statutes I teach them, then their sons, too, forever, will sit on your throne.”
Psalms	132	13	For the choice of the LORD  is Zion; she is the home of his heart.
Psalms	132	14	“This is forever my resting-place, this is the home of my heart.
Psalms	132	15	I will royally bless her provision, and give bread to her poor in abundance.
Psalms	132	16	Her priests I will clothe with salvation; her faithful will shout for joy.
Psalms	132	17	There will I raise up for David a dynasty of power. I have set my anointed a lamp that shall never go out.
Psalms	132	18	Robes of shame I will put on his foes, but on his head a glittering crown.”
Psalms	133	1	Behold! How good and how pleasant is the dwelling of kindred together!
Psalms	133	2	Like precious oil on the head that ran down on the beard, the beard of Aaron, running over the collar of his robe:
Psalms	133	3	like the dew upon Hermon which falls on the mountains of Zion. For there has the LORD  ordained blessing – life that is endless.
Psalms	134	1	Come, praise the LORD, all you the LORD ’s servants, who stand by night in the house of the LORD .
Psalms	134	2	Lift your hands to the holy place, praise the LORD .
Psalms	134	3	The LORD  who made heaven and earth, bless you from Zion.
Psalms	135	1	Hallelujah.  Praise the name of the LORD . Praise the LORD, you his servants,
Psalms	135	2	who stand in the house of the LORD, in the courts of the house of our God.
Psalms	135	3	Praise the LORD, for the LORD  is good: Sing praise to his name it is pleasant.
Psalms	135	4	The LORD  for himself chose Jacob, Israel as his own special treasure.
Psalms	135	5	For I know that the LORD  is great, that our LORD  is above all gods.
Psalms	135	6	All that he wills he does in the heavens and on the earth, in the seas and in all the abysses.
Psalms	135	7	Clouds he brings up from the ends of the earth, lightnings he makes for the rain, wind he brings out of his storehouses.
Psalms	135	8	The firstborn of Egypt he struck, both humans and animals.
Psalms	135	9	Signs and wonders he sent into your midst, O Egypt, upon Pharaoh and all his servants.
Psalms	135	10	Many nations he struck, mighty kings he slew
Psalms	135	11	Sihon, king of the Amorites, Og, king of Bashan, and all the kingdoms of Canaan.
Psalms	135	12	He gave their land for possession, possession to Israel his people.
Psalms	135	13	Your name, O LORD, is forever; your memorial world without end.
Psalms	135	14	For the LORD  secures right for his people, and takes pity upon his servants.
Psalms	135	15	The idols of heathen are silver made by human hands.
Psalms	135	16	They have mouths, but cannot speak: they have eyes, but cannot see.
Psalms	135	17	They have ears, but cannot hear: there is no breath in their mouths.
Psalms	135	18	Their makers become like them, so do all who trust in them.
Psalms	135	19	House of Israel, praise the LORD : house of Araon, praise the LORD .
Psalms	135	20	House of Levi, praise the LORD : you who fear the LORD, praise the LORD .
Psalms	135	21	Blest be the LORD  out of Zion, who lives in Jerusalem. Hallelujah.
Psalms	136	1	Give thanks to the LORD  for his goodness: for his kindness endures forever.
Psalms	136	2	Give thanks to the God of gods: for his kindness endures forever.
