Book	Chapter	Verse	Text	Index	Version
The Second Epistle of St. Paul to the Corinthians	10	18	For not he who commendeth himself is approved: but he, whom God commendeth. 2 Corinthians Chapter 11 He is forced to commend himself and his labours, lest the Corinthians should be imposed upon by the false apostles.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	1	Would to God you could bear with some little of my folly! But do bear with me. My folly.... So he calls his reciting his own praises, which, commonly speaking is looked upon as a piece of folly and vanity; though the apostle was constrained to do it, for the good of the souls committed to his charge.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	2	For I am jealous of you with the jealousy of God. For I have espoused you to one husband, that I may present you as a chaste virgin to Christ.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	3	But I fear lest, as the serpent seduced Eve by his subtilty, so your minds should be corrupted and fall from the simplicity that is in Christ.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	4	For if he that cometh preacheth another Christ, whom we have not preached; or if you receive another Spirit, whom you have not received; or another gospel, which you have not received: you might well bear with him.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	5	For I suppose that I have done nothing less than the great apostles.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	6	For although I be rude in speech, yet not in knowledge: but in all things we have been made manifest to you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	7	Or did I commit a fault, humbling myself that you might be exalted, because I preached unto you the Gospel of God freely?	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	8	I have taken from other churches, receiving wages of them for your ministry.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	9	And, when I was present with you and wanted, I was chargeable to no man: for that which was wanting to me, the brethren supplied who came from Macedonia. And in all things I have kept myself from being burthensome to you: and so I will keep myself.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	10	The truth of Christ is in me, that this glorying shall not be broken off in me in the regions of Achaia.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	11	Wherefore? Because I love you not? God knoweth it.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	12	But what I do, that I will do: that I may cut off the occasion from them that desire occasion: that wherein they glory, they may be found even as we.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	13	For such false apostles are deceitful workmen, transforming themselves into the apostles of Christ.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	14	And no wonder: for Satan himself transformeth himself into an angel of light.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	15	Therefore it is no great thing if his ministers be transformed as the ministers of justice, whose end shall be according to their works.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	16	I say again (Let no man think me to be foolish: otherwise take me as one foolish, that I also may glory a little):	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	17	That which I speak, I speak not according to God: but as it were in foolishness, in this matter of glorying.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	18	Seeing that many glory according to the flesh, I will glory also.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	19	For you gladly suffer the foolish: whereas yourselves are wise.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	20	For you suffer if a man bring you into bondage, if a man devour you, if a man take from you, if a man be lifted up, if a man strike you on the face.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	21	I speak according to dishonour, as if we had been weak in this part. Wherein if any man dare (I speak foolishly), I dare also.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	22	They are Hebrews: so am I. They are Israelites: so am I. They are the seed of Abraham: so am I.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	23	They are the ministers of Christ (I speak as one less wise): I am more; in many more labours, in prisons more frequently, in stripes above measure, in deaths often.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	24	Of the Jews five times did I receive forty stripes save one.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	25	Thrice was I beaten with rods: once I was stoned: thrice I suffered shipwreck: a night and a day I was in the depth of the sea.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	26	In journeying often, in perils of waters, in perils of robbers, in perils from my own nation, in perils from the Gentiles, in perils in the city, in perils in the wilderness, in perils in the sea, in perils from false brethren:	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	27	In labour and painfulness, in much watchings, in hunger and thirst, in fastings often, in cold and nakedness:	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	28	Besides those things which are without: my daily instance, the solicitude for all the churches. My daily instance.... The labours that come in, and press upon me every day.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	29	Who is weak, and I am not weak? Who is scandalized, and I am not on fire?	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	30	If I must needs glory, I will glory of the things that concern my infirmity.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	31	The God and Father of our Lord Jesus Christ, who is blessed for ever, knoweth that I lie not.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	32	At Damascus, the governor of the nation under Aretas the king, guarded the city of the Damascenes, to apprehend me.	18	DRB
The Second Epistle of St. Paul to the Corinthians	11	33	And through a window in a basket was I let down by the wall: and so escaped his hands. 2 Corinthians Chapter 12 His raptures and revelations, His being buffeted by Satan. His fear for the Corinthians.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	1	If I must glory (it is not expedient indeed) but I will come to visions and revelations of the Lord.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	2	I know a man in Christ: above fourteen years ago (whether in the body, I know not, or out of the body, I know not: God knoweth), such a one caught up to the third heaven.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	3	And I know such a man (whether in the body, or out of the body, I know not: God knoweth):	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	4	That he was caught up into paradise and heard secret words which it is not granted to man to utter.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	5	For such an one I will glory: but for myself I will glory nothing but in my infirmities.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	6	For though I should have a mind to glory, I shall not be foolish: for I will say the truth. But I forbear, lest any man should think of me above that which he seeth in me, or any thing he heareth from me.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	7	And lest the greatness of the revelations should exalt me, there was given me a sting of my flesh, an angel of Satan, to buffet me.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	8	For which thing, thrice I besought the Lord that it might depart from me.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	9	And he said to me: My grace is sufficient for thee: for power is made perfect in infirmity. Gladly therefore will I glory in my infirmities, that the power of Christ may dwell in me. Power is made perfect.... The strength and power of God more perfectly shines forth in our weakness and infirmity; as the more weak we are of ourselves, the more illustrious is his grace in supporting us, and giving us the victory under all trials and conflicts.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	10	For which cause I please myself in my infirmities, in reproaches, in necessities, in persecutions, in distresses, for Christ. For when I am weak, then am I powerful.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	11	I am become foolish. You have compelled me: for I ought to have been commended by you. For I have no way come short of them that are above measure apostles, although I be nothing.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	12	Yet the signs of my apostleship have been wrought on you, in all patience, in signs and wonders and mighty deeds.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	13	For what is there that you have had less than the other churches but that I myself was not burthensome to you? Pardon me this injury.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	14	Behold now the third time I am ready to come to you and I will not be burthensome unto you. For I seek not the things that are yours, but you. For neither ought the children to lay up for the parents, but the parents for the children.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	15	But I most gladly will spend and be spent myself for your souls: although loving you more, I be loved less.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	16	But be it so: I did not burthen you: but being crafty, I caught you by guile.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	17	Did I overreach you by any of them whom I sent to you?	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	18	I desired Titus: and I sent with him a brother. Did Titus overreach you? Did we not walk with the same spirit? Did we not in the same steps?	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	19	Of old, think you that we excuse ourselves to you? We speak before God in Christ: but all things, my dearly beloved, for your edification.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	20	For I fear lest perhaps, when I come, I shall not find you such as I would, and that I shall be found by you such as you would not. Lest perhaps contentions, envyings, animosities, dissensions, detractions, whisperings, swellings, seditions, be among you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	12	21	Lest again, when I come, God humble me among you: and I mourn many of them that sinned before and have not done penance for the uncleanness and fornication and lasciviousness that they have committed. 2 Corinthians Chapter 13 He threatens the impenitent, to provoke them to penance.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	1	Behold, this is the third time I am coming to you: In the mouth of two or three witnesses shall every word stand.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	2	I have told before and foretell, as present and now absent, to them that sinned before and to all the rest, that if I come again, I will not spare.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	3	Do you seek a proof of Christ that speaketh in me, who towards you is not weak, but is mighty in you?	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	4	For although he was crucified through weakness, yet he liveth by the power of God. For we also are weak in him: but we shall live with him by the power of God towards you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	5	Try your own selves if you be in the faith: prove ye yourselves. Know you not your own selves, that Christ Jesus is in you, unless perhaps you be reprobates?	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	6	But I trust that you shall know that we are not reprobates.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	7	Now we pray God that you may do no evil, not that we may appear approved, but that you may do that which is good and that we may be as reprobates. Reprobates.... that is, without proof, by having no occasion of shewing our power in punishing you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	8	For we can do nothing against the truth: but for the truth.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	9	For we rejoice that we are weak and you are strong. This also we pray for, your perfection.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	10	Therefore I write these things, being absent, that, being present, I may not deal more severely, according to the power which the Lord hath given me unto edification and not unto destruction.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	11	For the rest, brethren, rejoice, be perfect, take exhortation, be of one mind, have peace. And the God of peace and of love shall be with you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	12	Salute one another with a holy kiss. All the saints salute you.	18	DRB
The Second Epistle of St. Paul to the Corinthians	13	13	The grace of our Lord Jesus Christ and the charity of God and the communication of the Holy Ghost be with you all. Amen.	18	DRB
The Second Epistle of St. John the Apostle	1	1	The Ancient to the lady Elect and her children, whom I love in the truth: and not I only, but also all they that have known the truth, The ancient.... That is, the ancient bishop St. John, being the only one of the twelve apostles then living. To the lady Elect.... Some conjecture that Electa might be the name of a family, or of a particular church; but the general opinion is, that it is the proper name of a lady, so eminent for her piety and great charity, as to merit this Epistle from St. John.	19	DRB
The Second Epistle of St. John the Apostle	1	2	For the sake of the truth which dwelleth in us and shall be with us for ever.	19	DRB
The Second Epistle of St. John the Apostle	1	3	Grace be with you, mercy and peace from God the Father and from Christ Jesus the Son of the Father: in truth and charity.	19	DRB
The Second Epistle of St. John the Apostle	1	4	I was exceeding glad that I found of thy children walking in truth, as we have received a commandment from the Father.	19	DRB
The Second Epistle of St. John the Apostle	1	5	And now I beseech thee, lady, not as writing a new commandment to thee, but that which we have had from the beginning, that we love one another.	19	DRB
The Second Epistle of St. John the Apostle	1	6	And this is charity: That we walk according to his commandments. For this is the commandment that, as you have heard from the beginning, you should walk in the same:	19	DRB
The Second Epistle of St. John the Apostle	1	7	For many seducers are gone out into the world who confess not that Jesus Christ is come in the flesh. This is a seducer and an antichrist.	19	DRB
The Second Epistle of St. John the Apostle	1	8	Look to yourselves, that you lose not the things which you have wrought: but that you may receive a full reward.	19	DRB
The Second Epistle of St. John the Apostle	1	9	Whosoever revolteth and continueth not in the doctrine of Christ hath not God. He that continueth in the doctrine, the same hath both the Father and the Son.	19	DRB
The Second Epistle of St. John the Apostle	1	10	If any man come to you and bring not this doctrine, receive him not into the house nor say to him: God speed you. Nor say to him, God speed you.... This admonition is in general, to forewarn the faithful of the dangers which may arise from a familiarity with those who have prevaricated and gone from the true faith, and with such as teach false doctrine. But this is not forbidding a charity for all men, by which we ought to wish and pray for the eternal salvation of every one, even of our enemies.	19	DRB
The Second Epistle of St. John the Apostle	1	11	For he that saith unto him: God speed you, communicateth with his wicked works.	19	DRB
The Second Epistle of St. John the Apostle	1	12	Having more things to write unto you, I would not by paper and ink: for I hope that I shall be with you and speak face to face, that your joy may be full.	19	DRB
The Second Epistle of St. John the Apostle	1	13	The children of thy sister Elect salute thee.	19	DRB
The Second Epistle of St. Peter the Apostle	1	1	Simon Peter, servant and apostle of Jesus Christ: to them that have obtained equal faith with us in the justice of our God and Saviour Jesus Christ.	20	DRB
The Second Epistle of St. Peter the Apostle	1	2	Grace to you and peace be accomplished in the knowledge of God and of Christ Jesus our Lord.	20	DRB
The Second Epistle of St. Peter the Apostle	1	3	As all things of his divine power which appertain to life and godliness are given us through the knowledge of him who hath called us by his own proper glory and virtue.	20	DRB
The Second Epistle of St. Peter the Apostle	1	4	By whom he hath given us most great and precious promises: that by these you may be made partakers of the divine nature: flying the corruption of that concupiscence which is in the world.	20	DRB
The Second Epistle of St. Peter the Apostle	1	5	And you, employing all care, minister in your faith, virtue: And in virtue, knowledge:	20	DRB
The Second Epistle of St. Peter the Apostle	1	6	And in knowledge, abstinence: and in abstinence, patience: and in patience, godliness:	20	DRB
The Second Epistle of St. Peter the Apostle	1	7	And in godliness, love of brotherhood: and in love of brotherhood, charity.	20	DRB
The Second Epistle of St. Peter the Apostle	1	8	For if these things be with you and abound, they will make you to be neither empty nor unfruitful in the knowledge of our Lord Jesus Christ.	20	DRB
The Second Epistle of St. Peter the Apostle	1	9	For he that hath not these things with him is blind and groping, having forgotten that he was purged from his old sins.	20	DRB
The Second Epistle of St. Peter the Apostle	1	10	Wherefore, brethren, labour the more, that by good works you may make sure your calling and election. For doing these things, you shall not sin at any time.	20	DRB
The Second Epistle of St. Peter the Apostle	1	11	For so an entrance shall be ministered to you abundantly into the ever-lasting kingdom of our Lord and Saviour Jesus Christ.	20	DRB
The Second Epistle of St. Peter the Apostle	1	12	For which cause, I will begin to put you always in remembrance of these things: though indeed you know them and are confirmed in the present truth.	20	DRB
The Second Epistle of St. Peter the Apostle	1	13	But I think it meet, as long as I am in this tabernacle, to stir you up by putting you in remembrance.	20	DRB
The Second Epistle of St. Peter the Apostle	1	14	Being assured that the laying away of this my tabernacle is at hand, according as our Lord Jesus Christ also hath signified to me.	20	DRB
The Second Epistle of St. Peter the Apostle	1	15	And I will endeavour that you frequently have after my decease whereby you may keep a memory of these things.	20	DRB
The Second Epistle of St. Peter the Apostle	1	16	For we have not by following artificial fables made known to you the power and presence of our Lord Jesus Christ: but we were eyewitnesses of his greatness.	20	DRB
The Second Epistle of St. Peter the Apostle	1	17	For he received from God the Father honour and glory, this voice coming down to him from the excellent glory: This is my beloved Son, in whom I am well pleased. Hear ye him.	20	DRB
The Second Epistle of St. Peter the Apostle	1	18	And this voice, we heard brought from heaven, when we were with him in the holy mount.	20	DRB
The Second Epistle of St. Peter the Apostle	1	19	And we have the more firm prophetical word: whereunto you do well to attend, as to a light that shineth in a dark place, until the day dawn and the day star arise in your hearts.	20	DRB
The Second Epistle of St. Peter the Apostle	1	20	Understanding this first: That no prophecy of scripture is made by private interpretation. No prophecy of scripture is made by private interpretation.... This shows plainly that the scriptures are not to be expounded by any one’s private judgment or private spirit, because every part of the holy scriptures were written by men inspired by the Holy Ghost, and declared as such by the Church; therefore they are not to be interpreted but by the Spirit of God, which he hath left, and promised to remain with his Church to guide her in all truth to the end of the world. Some may tell us, that many of our divines interpret the scriptures: they may do so, but they do it always with a submission to the judgment of the Church, and not otherwise.	20	DRB
The Second Epistle of St. Peter the Apostle	1	21	For prophecy came not by the will of man at any time: but the holy men of God spoke, inspired by the Holy Ghost. 2 Peter Chapter 2 He warns them against false teachers and foretells their punishment.	20	DRB
The Second Epistle of St. Peter the Apostle	2	1	But there were also false prophets among the people, even as there shall be among you lying teachers who shall bring in sects of perdition and deny the Lord who bought them: bringing upon themselves swift destruction. Seeds of perdition.... That is, heresies destructive of salvation.	20	DRB
The Second Epistle of St. Peter the Apostle	2	2	And many shall follow their riotousnesses, through whom the way of truth shall be evil spoken of.	20	DRB
The Second Epistle of St. Peter the Apostle	2	3	And through covetousness shall they with feigned words make merchandise of you. Whose judgment now of a long time lingereth not: and their perdition slumbereth not.	20	DRB
The Second Epistle of St. Peter the Apostle	2	4	For if God spared not the angels that sinned, but delivered them, drawn down by infernal ropes to the lower hell, unto torments, to be reserved unto judgment:	20	DRB
The Second Epistle of St. Peter the Apostle	2	5	And spared not the original world, but preserved Noe, the eighth person, the preacher of justice, bringing in the flood upon the world of the ungodly.	20	DRB
The Second Epistle of St. Peter the Apostle	2	6	And reducing the cities of the Sodomites and of the Gomorrhites into ashes, condemned them to be overthrown, making them an example to those that should after act wickedly,	20	DRB
The Second Epistle of St. Peter the Apostle	2	7	And delivered just Lot, oppressed by the injustice and lewd conversation of the wicked:	20	DRB
The Second Epistle of St. Peter the Apostle	2	8	For in sight and hearing he was just, dwelling among them who from day to day vexed the just soul with unjust works.	20	DRB
The Second Epistle of St. Peter the Apostle	2	9	The Lord knoweth how to deliver the godly from temptation, but to reserve the unjust unto the day of judgment to be tormented:	20	DRB
The Second Epistle of St. Peter the Apostle	2	10	And especially them who walk after the flesh in the lust of uncleanness and despise government: audacious, self willed, they fear not to bring in sects, blaspheming.	20	DRB
The Second Epistle of St. Peter the Apostle	2	11	Whereas angels, who are greater in strength and power, bring not against themselves a railing judgment. Bring not a railing judgment, etc.... That is, they use no railing, nor cursing sentence; not even in their conflicts with the evil angels. See St. Jude, ver. 9.	20	DRB
The Second Epistle of St. Peter the Apostle	2	12	But these men, as irrational beasts, naturally tending to the snare and to destruction, blaspheming those things which they know not, shall perish in their corruption:	20	DRB
The Second Epistle of St. Peter the Apostle	2	13	Receiving the reward of their injustice, counting for a pleasure the delights of a day: stains and spots, sporting themselves to excess, rioting in their feasts with you: The delights of a day: that is, the short delights of this world, in which they place all their happiness.	20	DRB
The Second Epistle of St. Peter the Apostle	2	14	Having eyes full of adultery and of sin that ceaseth not: alluring unstable souls: having their heart exercised with covetousness: children of malediction.	20	DRB
The Second Epistle of St. Peter the Apostle	2	15	Leaving the right way, they have gone astray, having followed the way of Balaam of Bosor who loved the wages of iniquity,	20	DRB
The Second Epistle of St. Peter the Apostle	2	16	But had a check of his madness, the dumb beast used to the yoke, which, speaking with man’s voice, forbade the folly of the prophet.	20	DRB
The Second Epistle of St. Peter the Apostle	2	17	These are fountains without water and clouds tossed with whirlwinds, to whom the mist of darkness is reserved.	20	DRB
The Second Epistle of St. Peter the Apostle	2	18	For, speaking proud words of vanity, they allure by the desires of fleshly riotousness those who for a little while escape, such as converse in error:	20	DRB
The Second Epistle of St. Peter the Apostle	2	19	Promising them liberty, whereas they themselves are the slaves of corruption. For by whom a man is overcome, of the same also he is the slave.	20	DRB
The Second Epistle of St. Peter the Apostle	2	20	For if, flying from the pollutions of the world, through the knowledge of our Lord and Saviour Jesus Christ, they be again entangled in them and overcome: their latter state is become unto them worse than the former.	20	DRB
The Second Epistle of St. Peter the Apostle	2	21	For it had been better for them not to have known the way of justice than, after they have known it, to turn back from that holy commandment which was delivered to them.	20	DRB
The Second Epistle of St. Peter the Apostle	2	22	For, that of the true proverb has happened to them: The dog is returned to his vomit; and: The sow that was washed to her wallowing in the mire. 2 Peter Chapter 3 Against scoffers denying the second coming of Christ. He declares the sudden dissolution of this world and exhorts to holiness of life.	20	DRB
The Second Epistle of St. Peter the Apostle	3	1	Behold this second epistle I write to you, my dearly beloved, in which, I stir up by way of admonition your sincere mind:	20	DRB
The Second Epistle of St. Peter the Apostle	3	2	That you may be mindful of those words which I told you before from the holy prophets, and of your apostles, of the precepts of the Lord and Saviour.	20	DRB
The Second Epistle of St. Peter the Apostle	3	3	Knowing this first: That in the last days there shall come deceitful scoffers, walking after their own lusts,	20	DRB
The Second Epistle of St. Peter the Apostle	3	4	Saying: Where is his promise or his coming? For since the time that the fathers slept, all things continue as they were from the beginning of the creation.	20	DRB
The Second Epistle of St. Peter the Apostle	3	5	For this they are wilfully ignorant of: That the heavens were before, and the earth out of water and through water, consisting by the word of God:	20	DRB
The Second Epistle of St. Peter the Apostle	3	6	Whereby the world that then was, being overflowed with water, perished.	20	DRB
The Second Epistle of St. Peter the Apostle	3	7	But the heavens and the earth which are now, by the same word are kept in store, reserved unto fire against the day of judgment and perdition of the ungodly men.	20	DRB
The Second Epistle of St. Peter the Apostle	3	8	But of this one thing be not ignorant, my beloved, that one day with the Lord is as a thousand years, and a thousand years as one day.	20	DRB
The Second Epistle of St. Peter the Apostle	3	9	The Lord delayeth not his promise, as some imagine, but dealeth patiently for your sake, not willing that any should perish, but that all should return to penance,	20	DRB
The Second Epistle of St. Peter the Apostle	3	10	But the day of the Lord shall come as a thief, in which the heavens shall pass away with great violence and the elements shall be melted with heat and the earth and the works which are in it shall be burnt up.	20	DRB
The Second Epistle of St. Peter the Apostle	3	11	Seeing then that all these things are to be dissolved, what manner of people ought you to be in holy conversation and godliness?	20	DRB
The Second Epistle of St. Peter the Apostle	3	12	Looking for and hasting unto the coming of the day of the Lord, by which the heavens being on fire shall be dissolved, and the elements shall melt with the burning heat?	20	DRB
The Second Epistle of St. Peter the Apostle	3	13	But we look for new heavens and a new earth according to his promises, in which justice dwelleth.	20	DRB
The Second Epistle of St. Peter the Apostle	3	14	Wherefore, dearly beloved, waiting for these things, be diligent that you may be found before him unspotted and blameless in peace.	20	DRB
The Second Epistle of St. Peter the Apostle	3	15	And account the longsuffering of our Lord, salvation: as also our most dear brother Paul, according to the wisdom given him, hath written to you:	20	DRB
The Second Epistle of St. Peter the Apostle	3	16	As also in all his epistles, speaking in them of these things; in which are certain things hard to be understood, which the unlearned and unstable wrest, as they do also the other scriptures, to their own destruction.	20	DRB
The Second Epistle of St. Peter the Apostle	3	17	You therefore, brethren, knowing these things before, take heed, lest being led aside by the error of the unwise, you fall from your own steadfastness.	20	DRB
The Second Epistle of St. Peter the Apostle	3	18	But grow in grace and in the knowledge of our Lord and Saviour Jesus Christ. To him be glory both now and unto the day of eternity, Amen.	20	DRB
The Second Epistle of St. Paul to the Thessalonians	1	1	Paul and Sylvanus and Timothy, to the church of the Thessalonians. In God our Father and the Lord Jesus Christ,	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	2	Grace unto you: and peace from God our Father and from the Lord Jesus Christ.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	3	We are bound to give thanks always to God for you, brethren, as it is fitting, because your faith groweth exceedingly and the charity of every one of you towards each other aboundeth.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	4	So that we ourselves also glory in you in the churches of God, for your patience and faith, and in all your persecutions and tribulations: which you endure	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	5	For an example of the just judgment of God, that you may be counted worthy of the kingdom of God, for which also you suffer.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	6	Seeing it is a just thing with God to repay tribulation to them that trouble you:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	7	And to you who are troubled, rest with us, when the Lord Jesus shall be revealed from heaven with the angels of his power:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	8	In a flame of fire, giving vengeance to them who know not God and who obey not the gospel of our Lord Jesus Christ.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	9	Who shall suffer eternal punishment in destruction, from the face of the Lord and from the glory of his power:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	10	When he shall come to be glorified in his saints and to be made wonderful in all them who have believed; because our testimony was believed upon you in that day.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	11	Wherefore also we pray always for you: That our God would make you worthy of his vocation and fulfil all the good pleasure of his goodness and the work of faith in power:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	1	12	That the name of our Lord Jesus may be glorified in you, and you in him, according to the grace of our God and of the Lord Jesus Christ. 2 Thessalonians Chapter 2 The day of the Lord is not to come till the man of sin be revealed. The apostle’s traditions are to be observed.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	1	And we beseech you, brethren, by the coming of our Lord Jesus Christ and of our gathering together unto him:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	2	That you be not easily moved from your sense nor be terrified, neither by spirit nor by word nor by epistle, as sent from us, as if the day of the Lord were at hand.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	3	Let no man deceive you by any means: for unless there come a revolt first, and the man of sin be revealed, the son of perdition, A revolt.... This revolt, or falling off, is generally understood, by the ancient fathers, of a revolt from the Roman empire, which was first to be destroyed, before the coming of Antichrist. It may, perhaps, be understood also of a revolt of many nations from the Catholic Church; which has, in part, happened already, by means of Mahomet, Luther, &c., and it may be supposed, will be more general in the days of the Antichrist. The man of sin.... Here must be meant some particular man, as is evident from the frequent repetition of the Greek article: o`, ‘the’ man of sin, ‘the’ son of perdition, ‘the’ adversary or opposer. It agrees to the wicked and great Antichrist, who will come before the end of the world.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	4	Who opposeth and is lifted up above all that is called God or that is worshipped, so that he sitteth in the temple of God, shewing himself as if he were God. In the temple.... Either that of Jerusalem which some think he will rebuild; or in some Christian church, which he will pervert to his own worship: as Mahomet has done by the churches of the east.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	5	Remember you not that, when I was yet with you, I told you these things?	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	6	And now you know what withholdeth, that he may be revealed in his time.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	7	For the mystery of iniquity already worketh: only that he who now holdeth do hold, until he be taken out of the way.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	8	And then that wicked one shall be revealed: whom the Lord Jesus shall kill with the spirit of his mouth and shall destroy with the brightness of his coming: him	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	9	Whose coming is according to the working of Satan, in all power and signs and lying wonders:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	10	And in all seduction of iniquity to them that perish: because they receive not the love of the truth, that they might be saved. Therefore God shall send them the operation of error, to believe lying: God shall send.... That is God shall suffer them to be deceived by lying wonders, and false miracles, in punishment of their not entertaining the love of truth.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	11	That all may be judged who have not believed the truth but have consented to iniquity.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	12	But we ought to give thanks to God always for you, brethren, beloved of God, for that God hath chosen you firstfruits unto salvation, in sanctification of the spirit and faith of the truth:	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	13	Whereunto also he hath called you by our gospel, unto the purchasing of the glory of our Lord Jesus Christ.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	14	Therefore, brethren, stand fast: and hold the traditions, which you have learned, whether by word or by our epistle. Traditions.... See here that the unwritten traditions are no less to be received than their epistles.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	15	Now our Lord Jesus Christ himself, and God and our Father, who hath loved us and hath given us everlasting consolation and good hope in grace,	21	DRB
The Second Epistle of St. Paul to the Thessalonians	2	16	Exhort your hearts and confirm you in every good work and word. 2 Thessalonians Chapter 3 He begs their prayers and warns them against idleness.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	3	1	For the rest, brethren, pray for us that the word of God may run and may be glorified, even as among you: May run.... That is, may spread itself, and have free course.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	3	2	And that we may be delivered from importunate and evil men: for all men have not faith.	21	DRB
The Second Epistle of St. Paul to the Thessalonians	3	3	But God is faithful, who will strengthen and keep you from evil.	21	DRB
